Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Octahedral Factor,Tolerance Factor
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
167.0,167.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.8333758492555737
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
76.0,76.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6105810935960029
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
102.0,102.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.6689454628367973
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
138.0,138.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7497576664009742
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
152.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7811846344537097
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
167.0,167.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.8148563859387833
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
76.0,76.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.714346782359106
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
102.0,102.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.7770934591879464
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
138.0,138.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8639734732586484
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
152.0,152.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.8977601453972548
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
167.0,167.0,73,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.3318181818181818,0.9339601512600473
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
76.0,76.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6304325519012591
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
102.0,102.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.6858083841628563
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
138.0,138.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7624826134481446
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
152.0,152.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.7923003692813122
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
167.0,167.0,112,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.509090909090909,0.824247964816849
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
76.0,76.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6174147705935636
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
102.0,102.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.6716471490916469
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
138.0,138.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7467381347043777
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
152.0,152.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.775940184664884
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
167.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.8072280953368551
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
76.0,102.0,73,133.0,133.0,133.0,133.0,0.5488721804511278,0.7620276962301628
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
102.0,138.0,73,181.0,181.0,181.0,181.0,0.40331491712707185,0.8379493745557118
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
138.0,167.0,112,181.0,181.0,181.0,181.0,0.6187845303867403,0.8048467970160873
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
76.0,138.0,112,196.0,196.0,196.0,196.0,0.5714285714285714,0.6956277749984542
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
138.0,152.0,119,196.0,196.0,196.0,196.0,0.6071428571428571,0.7654711504273419
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
152.0,167.0,119,220.00000000000003,220.00000000000003,220.00000000000003,220.00000000000003,0.5409090909090908,0.7915841400008695
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
76.0,76.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.7168376084505825
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
102.0,102.0,73,133.0,133.0,133.0,181.0,0.503448275862069,0.8011714447388864
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
76.0,76.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.6213246611436976
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
102.0,102.0,112,181.0,181.0,181.0,196.0,0.6062246278755075,0.683278414507978
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
76.0,76.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.6123853120556393
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
102.0,102.0,119,196.0,196.0,196.0,220.00000000000003,0.5891089108910891,0.669658758506886
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
138.0,138.0,73,133.0,133.0,181.0,181.0,0.46496815286624205,0.9069413063044849
