,solar_Element_1,solar_Element_2,solar_Element_3,solar_Element_4,solar_Element_5,solar_Element_6,solar_Element_7,solar_ion
276,0.24314453,0.24314453,0.34884757,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
277,0.24314453,0.24314453,0.34884757,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
278,0.24314453,0.24314453,0.34884757,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
279,0.24314453,0.24314453,0.34884757,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
280,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
281,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
282,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
283,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
284,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
285,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
286,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
287,0.24562924,0.24562924,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
288,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
289,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
290,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
291,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
292,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
293,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
294,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
295,0.26328102,0.26328102,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
296,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
297,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
298,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
299,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
300,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
301,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
302,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
303,0.2121902,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
304,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
305,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
306,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
307,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
308,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
309,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
310,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
311,0.13468511,0.13468511,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
312,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
313,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
314,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
315,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
316,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
317,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
318,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
319,0.24314453,0.24314453,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
320,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
321,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
322,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
323,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
324,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
325,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
326,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
327,0.24562924,0.24562924,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
328,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
329,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
330,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
331,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
332,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
333,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
334,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
335,0.26328102,0.26328102,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
336,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
337,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
338,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
339,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
340,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
341,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
342,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
343,0.2121902,0.2121902,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
344,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
345,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
346,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
347,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
348,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
349,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
350,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
351,0.13468511,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
352,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
353,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
354,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
355,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
356,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
357,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
358,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
359,0.24314453,0.24314453,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
360,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
361,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
362,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
363,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
364,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
365,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
366,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
367,0.24562924,0.24562924,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
368,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
369,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
370,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
371,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
372,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
373,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
374,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
375,0.26328102,0.26328102,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
376,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
377,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
378,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
379,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
380,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
381,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
382,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
383,0.2121902,0.2121902,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
384,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
385,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
386,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
387,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
388,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
389,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
390,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
391,0.13468511,0.13468511,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
392,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
393,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
394,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
395,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
396,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
397,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
398,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
399,0.24314453,0.24314453,0.34884757,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
400,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
401,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
402,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
403,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
404,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
405,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
406,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
407,0.24562924,0.24562924,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
408,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
409,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
410,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
411,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
412,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
413,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
414,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
415,0.26328102,0.26328102,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
416,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
417,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
418,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
419,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
420,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
421,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
422,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
423,0.2121902,0.2121902,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
424,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
425,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
426,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
427,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
428,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
429,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
430,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
431,0.13468511,0.13468511,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
432,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
433,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
434,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
435,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
436,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
437,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
438,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
439,0.24314453,0.24314453,0.20178853,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
440,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
441,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
442,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
443,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
444,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
445,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
446,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
447,0.24562924,0.24562924,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
448,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
449,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
450,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
451,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
452,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
453,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
454,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
455,0.26328102,0.26328102,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
456,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
457,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
458,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
459,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
460,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
461,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
462,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
463,0.2121902,0.2121902,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
464,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
465,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
466,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
467,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
468,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
469,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
470,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
471,0.13468511,0.13468511,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
472,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
473,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
474,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
475,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
476,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
477,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
478,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
479,0.24314453,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
480,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.24562924
481,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.21135272
482,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.2121902
483,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.26328102
484,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.2466504
485,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.17888987
486,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.09761983
487,0.24562924,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.14519602,0.14519602
488,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.24562924
489,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.21135272
490,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.2121902
491,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.26328102
492,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.2466504
493,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.17888987
494,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.09761983
495,0.26328102,0.2121902,0.34884757,0.13827051,0.13827051,0.13827051,0.13827051,0.14519602
496,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.24562924
497,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.21135272
498,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.2121902
499,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.26328102
500,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.2466504
501,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.17888987
502,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.09761983
503,0.2121902,0.24314453,0.20178853,0.13827051,0.13827051,0.13827051,0.13827051,0.14519602
504,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
505,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
506,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
507,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
508,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
509,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
510,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
511,0.24562924,0.2121902,0.20178853,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
512,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.24562924
513,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.21135272
514,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2121902
515,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.26328102
516,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.2466504
517,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.17888987
518,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.09761983
519,0.2121902,0.13468511,0.12345503,0.1442311,0.1442311,0.1442311,0.1442311,0.14519602
520,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.24562924
521,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.21135272
522,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2121902
523,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.26328102
524,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.2466504
525,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.17888987
526,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.09761983
527,0.13468511,0.24314453,0.12345503,0.23280038,0.23280038,0.23280038,0.23280038,0.14519602
528,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.24562924
529,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.21135272
530,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.2121902
531,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.26328102
532,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.2466504
533,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.17888987
534,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.09761983
535,0.24562924,0.24562924,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.14519602
536,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.24562924
537,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.21135272
538,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.2121902
539,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.26328102
540,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.2466504
541,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.17888987
542,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.09761983
543,0.26328102,0.26328102,0.34884757,0.14519602,0.14519602,0.14519602,0.13827051,0.14519602
544,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.24562924
545,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.21135272
546,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.2121902
547,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.26328102
548,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.2466504
549,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.17888987
550,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.09761983
551,0.24562924,0.24562924,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.14519602
552,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.24562924
553,0.26328102,0.26328102,0.20178853,0.13827051,0.13827051,0.13827051,0.1442311,0.21135272
