Name
RbRbSnClClClClLi
RbRbSnClClClClZn
RbRbSnClClClClK
RbRbSnClClClClNa
RbRbSnClClClClAl
RbRbSnClClClClCa
RbRbSnClClClClMg
RbRbSnClClClClF
CsCsSnClClClClLi
CsCsSnClClClClZn
CsCsSnClClClClK
CsCsSnClClClClNa
CsCsSnClClClClAl
CsCsSnClClClClCa
CsCsSnClClClClMg
CsCsSnClClClClF
LiLiPbClClClClLi
LiLiPbClClClClZn
LiLiPbClClClClK
LiLiPbClClClClNa
LiLiPbClClClClAl
LiLiPbClClClClCa
LiLiPbClClClClMg
LiLiPbClClClClF
NaNaPbClClClClLi
NaNaPbClClClClZn
NaNaPbClClClClK
NaNaPbClClClClNa
NaNaPbClClClClAl
NaNaPbClClClClCa
NaNaPbClClClClMg
NaNaPbClClClClF
KKPbClClClClLi
KKPbClClClClZn
KKPbClClClClK
KKPbClClClClNa
KKPbClClClClAl
KKPbClClClClCa
KKPbClClClClMg
KKPbClClClClF
RbRbPbClClClClLi
RbRbPbClClClClZn
RbRbPbClClClClK
RbRbPbClClClClNa
RbRbPbClClClClAl
RbRbPbClClClClCa
RbRbPbClClClClMg
RbRbPbClClClClF
CsCsPbClClClClLi
CsCsPbClClClClZn
CsCsPbClClClClK
CsCsPbClClClClNa
CsCsPbClClClClAl
CsCsPbClClClClCa
CsCsPbClClClClMg
CsCsPbClClClClF
LiLiGeBrBrBrBrLi
LiLiGeBrBrBrBrZn
LiLiGeBrBrBrBrK
LiLiGeBrBrBrBrNa
LiLiGeBrBrBrBrAl
LiLiGeBrBrBrBrCa
LiLiGeBrBrBrBrMg
LiLiGeBrBrBrBrF
NaNaGeBrBrBrBrLi
NaNaGeBrBrBrBrZn
NaNaGeBrBrBrBrK
NaNaGeBrBrBrBrNa
NaNaGeBrBrBrBrAl
NaNaGeBrBrBrBrCa
NaNaGeBrBrBrBrMg
NaNaGeBrBrBrBrF
KKGeBrBrBrBrLi
KKGeBrBrBrBrZn
KKGeBrBrBrBrK
KKGeBrBrBrBrNa
KKGeBrBrBrBrAl
KKGeBrBrBrBrCa
KKGeBrBrBrBrMg
KKGeBrBrBrBrF
RbRbGeBrBrBrBrLi
RbRbGeBrBrBrBrZn
RbRbGeBrBrBrBrK
RbRbGeBrBrBrBrNa
RbRbGeBrBrBrBrAl
RbRbGeBrBrBrBrCa
RbRbGeBrBrBrBrMg
RbRbGeBrBrBrBrF
CsCsGeBrBrBrBrLi
CsCsGeBrBrBrBrZn
CsCsGeBrBrBrBrK
CsCsGeBrBrBrBrNa
CsCsGeBrBrBrBrAl
CsCsGeBrBrBrBrCa
CsCsGeBrBrBrBrMg
CsCsGeBrBrBrBrF
LiLiSnBrBrBrBrLi
LiLiSnBrBrBrBrZn
LiLiSnBrBrBrBrK
LiLiSnBrBrBrBrNa
LiLiSnBrBrBrBrAl
LiLiSnBrBrBrBrCa
LiLiSnBrBrBrBrMg
LiLiSnBrBrBrBrF
NaNaSnBrBrBrBrLi
NaNaSnBrBrBrBrZn
NaNaSnBrBrBrBrK
NaNaSnBrBrBrBrNa
NaNaSnBrBrBrBrAl
NaNaSnBrBrBrBrCa
NaNaSnBrBrBrBrMg
NaNaSnBrBrBrBrF
KKSnBrBrBrBrLi
KKSnBrBrBrBrZn
KKSnBrBrBrBrK
KKSnBrBrBrBrNa
KKSnBrBrBrBrAl
KKSnBrBrBrBrCa
KKSnBrBrBrBrMg
KKSnBrBrBrBrF
RbRbSnBrBrBrBrLi
RbRbSnBrBrBrBrZn
RbRbSnBrBrBrBrK
RbRbSnBrBrBrBrNa
RbRbSnBrBrBrBrAl
RbRbSnBrBrBrBrCa
RbRbSnBrBrBrBrMg
RbRbSnBrBrBrBrF
CsCsSnBrBrBrBrLi
CsCsSnBrBrBrBrZn
CsCsSnBrBrBrBrK
CsCsSnBrBrBrBrNa
CsCsSnBrBrBrBrAl
CsCsSnBrBrBrBrCa
CsCsSnBrBrBrBrMg
CsCsSnBrBrBrBrF
LiLiPbBrBrBrBrLi
LiLiPbBrBrBrBrZn
LiLiPbBrBrBrBrK
LiLiPbBrBrBrBrNa
LiLiPbBrBrBrBrAl
LiLiPbBrBrBrBrCa
LiLiPbBrBrBrBrMg
LiLiPbBrBrBrBrF
NaNaPbBrBrBrBrLi
NaNaPbBrBrBrBrZn
NaNaPbBrBrBrBrK
NaNaPbBrBrBrBrNa
NaNaPbBrBrBrBrAl
NaNaPbBrBrBrBrCa
NaNaPbBrBrBrBrMg
NaNaPbBrBrBrBrF
KKPbBrBrBrBrLi
KKPbBrBrBrBrZn
KKPbBrBrBrBrK
KKPbBrBrBrBrNa
KKPbBrBrBrBrAl
KKPbBrBrBrBrCa
KKPbBrBrBrBrMg
KKPbBrBrBrBrF
RbRbPbBrBrBrBrLi
RbRbPbBrBrBrBrZn
RbRbPbBrBrBrBrK
RbRbPbBrBrBrBrNa
RbRbPbBrBrBrBrAl
RbRbPbBrBrBrBrCa
RbRbPbBrBrBrBrMg
RbRbPbBrBrBrBrF
CsCsPbBrBrBrBrLi
CsCsPbBrBrBrBrZn
CsCsPbBrBrBrBrK
CsCsPbBrBrBrBrNa
CsCsPbBrBrBrBrAl
CsCsPbBrBrBrBrCa
CsCsPbBrBrBrBrMg
CsCsPbBrBrBrBrF
LiLiGeIIIILi
LiLiGeIIIIZn
LiLiGeIIIIK
LiLiGeIIIINa
LiLiGeIIIIAl
LiLiGeIIIICa
LiLiGeIIIIMg
LiLiGeIIIIF
NaNaGeIIIILi
NaNaGeIIIIZn
NaNaGeIIIIK
NaNaGeIIIINa
NaNaGeIIIIAl
NaNaGeIIIICa
NaNaGeIIIIMg
NaNaGeIIIIF
KKGeIIIILi
KKGeIIIIZn
KKGeIIIIK
KKGeIIIINa
KKGeIIIIAl
KKGeIIIICa
KKGeIIIIMg
KKGeIIIIF
RbRbGeIIIILi
RbRbGeIIIIZn
RbRbGeIIIIK
RbRbGeIIIINa
RbRbGeIIIIAl
RbRbGeIIIICa
RbRbGeIIIIMg
RbRbGeIIIIF
CsCsGeIIIILi
CsCsGeIIIIZn
CsCsGeIIIIK
CsCsGeIIIINa
CsCsGeIIIIAl
CsCsGeIIIICa
CsCsGeIIIIMg
CsCsGeIIIIF
LiLiSnIIIILi
LiLiSnIIIIZn
LiLiSnIIIIK
LiLiSnIIIINa
LiLiSnIIIIAl
LiLiSnIIIICa
LiLiSnIIIIMg
LiLiSnIIIIF
NaNaSnIIIILi
NaNaSnIIIIZn
NaNaSnIIIIK
NaNaSnIIIINa
NaNaSnIIIIAl
NaNaSnIIIICa
NaNaSnIIIIMg
NaNaSnIIIIF
KKSnIIIILi
KKSnIIIIZn
KKSnIIIIK
KKSnIIIINa
KKSnIIIIAl
KKSnIIIICa
KKSnIIIIMg
KKSnIIIIF
RbRbSnIIIILi
RbRbSnIIIIZn
RbRbSnIIIIK
RbRbSnIIIINa
RbRbSnIIIIAl
RbRbSnIIIICa
RbRbSnIIIIMg
RbRbSnIIIIF
CsCsSnIIIILi
CsCsSnIIIIZn
CsCsSnIIIIK
CsCsSnIIIINa
CsCsSnIIIIAl
CsCsSnIIIICa
CsCsSnIIIIMg
CsCsSnIIIIF
LiLiPbIIIILi
LiLiPbIIIIZn
LiLiPbIIIIK
LiLiPbIIIINa
LiLiPbIIIIAl
LiLiPbIIIICa
LiLiPbIIIIMg
LiLiPbIIIIF
NaNaPbIIIILi
NaNaPbIIIIZn
NaNaPbIIIIK
NaNaPbIIIINa
NaNaPbIIIIAl
NaNaPbIIIICa
NaNaPbIIIIMg
NaNaPbIIIIF
KKPbIIIILi
KKPbIIIIZn
KKPbIIIIK
KKPbIIIINa
KKPbIIIIAl
KKPbIIIICa
KKPbIIIIMg
KKPbIIIIF
RbRbPbIIIILi
RbRbPbIIIIZn
RbRbPbIIIIK
RbRbPbIIIINa
RbRbPbIIIIAl
RbRbPbIIIICa
RbRbPbIIIIMg
RbRbPbIIIIF
CsCsPbIIIILi
CsCsPbIIIIZn
CsCsPbIIIIK
CsCsPbIIIINa
CsCsPbIIIIAl
CsCsPbIIIICa
CsCsPbIIIIMg
CsCsPbIIIIF
LiNaGeFFFFLi
LiNaGeFFFFZn
LiNaGeFFFFK
LiNaGeFFFFNa
LiNaGeFFFFAl
LiNaGeFFFFCa
LiNaGeFFFFMg
LiNaGeFFFFF
NaKGeClClClClLi
NaKGeClClClClZn
NaKGeClClClClK
NaKGeClClClClNa
NaKGeClClClClAl
NaKGeClClClClCa
NaKGeClClClClMg
NaKGeClClClClF
KCsSnClClClClLi
KCsSnClClClClZn
KCsSnClClClClK
KCsSnClClClClNa
KCsSnClClClClAl
KCsSnClClClClCa
KCsSnClClClClMg
KCsSnClClClClF
LiKSnBrBrBrBrLi
LiKSnBrBrBrBrZn
LiKSnBrBrBrBrK
LiKSnBrBrBrBrNa
LiKSnBrBrBrBrAl
LiKSnBrBrBrBrCa
LiKSnBrBrBrBrMg
LiKSnBrBrBrBrF
KRbPbBrBrBrBrLi
KRbPbBrBrBrBrZn
KRbPbBrBrBrBrK
KRbPbBrBrBrBrNa
KRbPbBrBrBrBrAl
KRbPbBrBrBrBrCa
KRbPbBrBrBrBrMg
KRbPbBrBrBrBrF
RbCsPbIIIILi
RbCsPbIIIIZn
RbCsPbIIIIK
RbCsPbIIIINa
RbCsPbIIIIAl
RbCsPbIIIICa
RbCsPbIIIIMg
RbCsPbIIIIF
LiLiGeFFFClLi
LiLiGeFFFClZn
LiLiGeFFFClK
LiLiGeFFFClNa
LiLiGeFFFClAl
LiLiGeFFFClCa
LiLiGeFFFClMg
LiLiGeFFFClF
NaNaGeFFFClLi
NaNaGeFFFClZn
NaNaGeFFFClK
NaNaGeFFFClNa
NaNaGeFFFClAl
NaNaGeFFFClCa
NaNaGeFFFClMg
NaNaGeFFFClF
LiLiSnClClClBrLi
LiLiSnClClClBrZn
LiLiSnClClClBrK
LiLiSnClClClBrNa
LiLiSnClClClBrAl
LiLiSnClClClBrCa
LiLiSnClClClBrMg
LiLiSnClClClBrF
NaNaSnClClClBrLi
NaNaSnClClClBrZn
NaNaSnClClClBrK
NaNaSnClClClBrNa
NaNaSnClClClBrAl
NaNaSnClClClBrCa
NaNaSnClClClBrMg
NaNaSnClClClBrF
LiLiPbBrBrBrILi
LiLiPbBrBrBrIZn
LiLiPbBrBrBrIK
LiLiPbBrBrBrINa
LiLiPbBrBrBrIAl
LiLiPbBrBrBrICa
LiLiPbBrBrBrIMg
LiLiPbBrBrBrIF
NaNaPbBrBrBrILi
NaNaPbBrBrBrIZn
NaNaPbBrBrBrIK
NaNaPbBrBrBrINa
NaNaPbBrBrBrIAl
NaNaPbBrBrBrICa
NaNaPbBrBrBrIMg
NaNaPbBrBrBrIF
KKGeFFClClLi
KKGeFFClClZn
KKGeFFClClK
KKGeFFClClNa
KKGeFFClClAl
KKGeFFClClCa
KKGeFFClClMg
KKGeFFClClF
RbRbGeFFFBrLi
RbRbGeFFFBrZn
RbRbGeFFFBrK
RbRbGeFFFBrNa
RbRbGeFFFBrAl
RbRbGeFFFBrCa
RbRbGeFFFBrMg
RbRbGeFFFBrF
KKSnBrBrIClLi
KKSnBrBrIClZn
KKSnBrBrIClK
KKSnBrBrIClNa
KKSnBrBrIClAl
KKSnBrBrIClCa
KKSnBrBrIClMg
KKSnBrBrIClF
CsCsPbIIIClLi
CsCsPbIIIClZn
CsCsPbIIIClK
CsCsPbIIIClNa
CsCsPbIIIClAl
CsCsPbIIIClCa
CsCsPbIIIClMg
CsCsPbIIIClF
KKPbFClBrILi
KKPbFClBrIZn
KKPbFClBrIK
KKPbFClBrINa
KKPbFClBrIAl
KKPbFClBrICa
KKPbFClBrIMg
KKPbFClBrIF
CsCsSnBrBrIILi
CsCsSnBrBrIIZn
CsCsSnBrBrIIK
CsCsSnBrBrIINa
CsCsSnBrBrIIAl
CsCsSnBrBrIICa
CsCsSnBrBrIIMg
CsCsSnBrBrIIF
RbRbPbFFFILi
RbRbPbFFFIZn
RbRbPbFFFIK
RbRbPbFFFINa
RbRbPbFFFIAl
RbRbPbFFFICa
RbRbPbFFFIMg
RbRbPbFFFIF
RbRbSnClClIILi
RbRbSnClClIIZn
RbRbSnClClIIK
RbRbSnClClIINa
RbRbSnClClIIAl
RbRbSnClClIICa
RbRbSnClClIIMg
RbRbSnClClIIF
