,photo_Element_1,photo_Element_2,photo_Element_3,photo_Element_4,photo_Element_5,photo_Element_6,photo_Element_7,photo_ion
276,0.32346746,0.32346746,0.2188383,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
277,0.32346746,0.32346746,0.2188383,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
278,0.32346746,0.32346746,0.2188383,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
279,0.32346746,0.32346746,0.2188383,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
280,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
281,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
282,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
283,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
284,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
285,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
286,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
287,0.21369803,0.21369803,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
288,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
289,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
290,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
291,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
292,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
293,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
294,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
295,0.24808288,0.24808288,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
296,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
297,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
298,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
299,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
300,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
301,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
302,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
303,0.24078286,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
304,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
305,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
306,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
307,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
308,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
309,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
310,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
311,0.30728492,0.30728492,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
312,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
313,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
314,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
315,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
316,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
317,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
318,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
319,0.32346746,0.32346746,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
320,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
321,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
322,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
323,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
324,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
325,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
326,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
327,0.21369803,0.21369803,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
328,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
329,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
330,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
331,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
332,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
333,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
334,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
335,0.24808288,0.24808288,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
336,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
337,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
338,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
339,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
340,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
341,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
342,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
343,0.24078286,0.24078286,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
344,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
345,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
346,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
347,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
348,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
349,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
350,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
351,0.30728492,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
352,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
353,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
354,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
355,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
356,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
357,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
358,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
359,0.32346746,0.32346746,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
360,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
361,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
362,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
363,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
364,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
365,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
366,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
367,0.21369803,0.21369803,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
368,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
369,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
370,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
371,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
372,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
373,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
374,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
375,0.24808288,0.24808288,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
376,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
377,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
378,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
379,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
380,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
381,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
382,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
383,0.24078286,0.24078286,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
384,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
385,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
386,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
387,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
388,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
389,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
390,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
391,0.30728492,0.30728492,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
392,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
393,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
394,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
395,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
396,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
397,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
398,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
399,0.32346746,0.32346746,0.2188383,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
400,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
401,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
402,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
403,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
404,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
405,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
406,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
407,0.21369803,0.21369803,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
408,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
409,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
410,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
411,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
412,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
413,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
414,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
415,0.24808288,0.24808288,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
416,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
417,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
418,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
419,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
420,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
421,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
422,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
423,0.24078286,0.24078286,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
424,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
425,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
426,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
427,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
428,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
429,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
430,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
431,0.30728492,0.30728492,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
432,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
433,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
434,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
435,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
436,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
437,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
438,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
439,0.32346746,0.32346746,0.15193579,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
440,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
441,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
442,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
443,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
444,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
445,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
446,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
447,0.21369803,0.21369803,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
448,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
449,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
450,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
451,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
452,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
453,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
454,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
455,0.24808288,0.24808288,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
456,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
457,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
458,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
459,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
460,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
461,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
462,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
463,0.24078286,0.24078286,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
464,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
465,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
466,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
467,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
468,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
469,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
470,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
471,0.30728492,0.30728492,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
472,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
473,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
474,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
475,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
476,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
477,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
478,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
479,0.32346746,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
480,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.21369803
481,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.285988
482,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.24078286
483,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.24808288
484,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.3135546
485,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.17932105
486,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.16434124
487,0.21369803,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.2255989,0.2255989
488,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.21369803
489,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.285988
490,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.24078286
491,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.24808288
492,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.3135546
493,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.17932105
494,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.16434124
495,0.24808288,0.24078286,0.2188383,0.14601703,0.14601703,0.14601703,0.14601703,0.2255989
496,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.21369803
497,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.285988
498,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.24078286
499,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.24808288
500,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.3135546
501,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.17932105
502,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.16434124
503,0.24078286,0.32346746,0.15193579,0.14601703,0.14601703,0.14601703,0.14601703,0.2255989
504,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
505,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
506,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
507,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
508,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
509,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
510,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
511,0.21369803,0.24078286,0.15193579,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
512,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.21369803
513,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.285988
514,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24078286
515,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.24808288
516,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.3135546
517,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.17932105
518,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.16434124
519,0.24078286,0.30728492,0.14878257,0.1841114,0.1841114,0.1841114,0.1841114,0.2255989
520,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.21369803
521,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.285988
522,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24078286
523,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.24808288
524,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.3135546
525,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.17932105
526,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.16434124
527,0.30728492,0.32346746,0.14878257,0.2112751,0.2112751,0.2112751,0.2112751,0.2255989
528,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.21369803
529,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.285988
530,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.24078286
531,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.24808288
532,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.3135546
533,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.17932105
534,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.16434124
535,0.21369803,0.21369803,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.2255989
536,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.21369803
537,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.285988
538,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.24078286
539,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.24808288
540,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.3135546
541,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.17932105
542,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.16434124
543,0.24808288,0.24808288,0.2188383,0.2255989,0.2255989,0.2255989,0.14601703,0.2255989
544,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.21369803
545,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.285988
546,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.24078286
547,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.24808288
548,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.3135546
549,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.17932105
550,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.16434124
551,0.21369803,0.21369803,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.2255989
552,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.21369803
553,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.285988
554,0.24808288,0.24808288,0.15193579,0.14601703,0.14601703,0.14601703,0.1841114,0.24078286
