,stable_Element_1,stable_Element_2,stable_Element_3,stable_Element_4,stable_Element_5,stable_Element_6,stable_Element_7,stable_ion
279,0.4965323,0.4965323,0.24944292,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
280,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
281,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
282,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
283,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
284,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
285,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
286,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
287,0.3668327,0.3668327,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
288,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
289,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
290,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
291,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
292,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
293,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
294,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
295,0.38132802,0.38132802,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
296,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
297,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
298,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
299,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
300,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
301,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
302,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
303,0.287042,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
304,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
305,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
306,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
307,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
308,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
309,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
310,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
311,0.38388637,0.38388637,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
312,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
313,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
314,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
315,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
316,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
317,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
318,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
319,0.4965323,0.4965323,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
320,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
321,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
322,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
323,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
324,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
325,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
326,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
327,0.3668327,0.3668327,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
328,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
329,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
330,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
331,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
332,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
333,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
334,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
335,0.38132802,0.38132802,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
336,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
337,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
338,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
339,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
340,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
341,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
342,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
343,0.287042,0.287042,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
344,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
345,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
346,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
347,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
348,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
349,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
350,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
351,0.38388637,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
352,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
353,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
354,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
355,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
356,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
357,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
358,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
359,0.4965323,0.4965323,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
360,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
361,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
362,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
363,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
364,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
365,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
366,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
367,0.3668327,0.3668327,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
368,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
369,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
370,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
371,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
372,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
373,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
374,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
375,0.38132802,0.38132802,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
376,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
377,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
378,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
379,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
380,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
381,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
382,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
383,0.287042,0.287042,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
384,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
385,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
386,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
387,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
388,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
389,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
390,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
391,0.38388637,0.38388637,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
392,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
393,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
394,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
395,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
396,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
397,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
398,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
399,0.4965323,0.4965323,0.24944292,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
400,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
401,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
402,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
403,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
404,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
405,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
406,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
407,0.3668327,0.3668327,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
408,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
409,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
410,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
411,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
412,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
413,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
414,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
415,0.38132802,0.38132802,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
416,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
417,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
418,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
419,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
420,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
421,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
422,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
423,0.287042,0.287042,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
424,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
425,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
426,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
427,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
428,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
429,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
430,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
431,0.38388637,0.38388637,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
432,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
433,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
434,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
435,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
436,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
437,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
438,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
439,0.4965323,0.4965323,0.33698854,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
440,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
441,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
442,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
443,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
444,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
445,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
446,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
447,0.3668327,0.3668327,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
448,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
449,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
450,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
451,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
452,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
453,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
454,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
455,0.38132802,0.38132802,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
456,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
457,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
458,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
459,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
460,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
461,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
462,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
463,0.287042,0.287042,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
464,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
465,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
466,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
467,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
468,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
469,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
470,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
471,0.38388637,0.38388637,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
472,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
473,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
474,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
475,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
476,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
477,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
478,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
479,0.4965323,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
480,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.3668327
481,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.31597647
482,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.287042
483,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.38132802
484,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.2410393
485,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.33606577
486,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.41539073
487,0.3668327,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.2955075,0.2955075
488,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.3668327
489,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.31597647
490,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.287042
491,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.38132802
492,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.2410393
493,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.33606577
494,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.41539073
495,0.38132802,0.287042,0.24944292,0.35160717,0.35160717,0.35160717,0.35160717,0.2955075
496,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.3668327
497,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.31597647
498,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.287042
499,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.38132802
500,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.2410393
501,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.33606577
502,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.41539073
503,0.287042,0.4965323,0.33698854,0.35160717,0.35160717,0.35160717,0.35160717,0.2955075
504,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
505,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
506,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
507,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
508,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
509,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
510,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
511,0.3668327,0.287042,0.33698854,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
512,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.3668327
513,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.31597647
514,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.287042
515,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.38132802
516,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2410393
517,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.33606577
518,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.41539073
519,0.287042,0.38388637,0.23683436,0.42254752,0.42254752,0.42254752,0.42254752,0.2955075
520,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.3668327
521,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.31597647
522,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.287042
523,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.38132802
524,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2410393
525,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.33606577
526,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.41539073
527,0.38388637,0.4965323,0.23683436,0.24128446,0.24128446,0.24128446,0.24128446,0.2955075
528,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.3668327
529,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.31597647
530,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.287042
531,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.38132802
532,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.2410393
533,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.33606577
534,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.41539073
535,0.3668327,0.3668327,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.2955075
536,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.3668327
537,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.31597647
538,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.287042
539,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.38132802
540,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.2410393
541,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.33606577
542,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.41539073
543,0.38132802,0.38132802,0.24944292,0.2955075,0.2955075,0.2955075,0.35160717,0.2955075
544,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.3668327
545,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.31597647
546,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.287042
547,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.38132802
548,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.2410393
549,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.33606577
550,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.41539073
551,0.3668327,0.3668327,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.2955075
552,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.3668327
553,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.31597647
554,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.287042
555,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.38132802
556,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.2410393
557,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.33606577
558,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.41539073
559,0.38132802,0.38132802,0.33698854,0.35160717,0.35160717,0.35160717,0.42254752,0.2955075
