,HOMO_energy,LUMO_energy,gap_AO
86,-0.357187,-0.141831,0.21535599999999996
87,-0.357187,-0.141831,0.21535599999999996
88,-0.357187,-0.141831,0.21535599999999996
89,-0.357187,-0.141831,0.21535599999999996
90,-0.357187,-0.141831,0.21535599999999996
91,-0.357187,-0.141831,0.21535599999999996
92,-0.357187,-0.141831,0.21535599999999996
93,-0.357187,-0.141831,0.21535599999999996
94,-0.357187,-0.141831,0.21535599999999996
95,-0.357187,-0.141831,0.21535599999999996
96,-0.357187,-0.141831,0.21535599999999996
97,-0.357187,-0.141831,0.21535599999999996
98,-0.357187,-0.141831,0.21535599999999996
99,-0.357187,-0.141831,0.21535599999999996
100,-0.357187,-0.141831,0.21535599999999996
101,-0.357187,-0.141831,0.21535599999999996
102,-0.357187,-0.141831,0.21535599999999996
103,-0.357187,-0.141831,0.21535599999999996
104,-0.357187,-0.141831,0.21535599999999996
105,-0.357187,-0.141831,0.21535599999999996
106,-0.357187,-0.141831,0.21535599999999996
107,-0.357187,-0.141831,0.21535599999999996
108,-0.357187,-0.141831,0.21535599999999996
109,-0.357187,-0.141831,0.21535599999999996
110,-0.357187,-0.141831,0.21535599999999996
111,-0.357187,-0.141831,0.21535599999999996
112,-0.357187,-0.141831,0.21535599999999996
113,-0.357187,-0.141831,0.21535599999999996
114,-0.357187,-0.141831,0.21535599999999996
115,-0.357187,-0.141831,0.21535599999999996
116,-0.357187,-0.141831,0.21535599999999996
117,-0.357187,-0.141831,0.21535599999999996
118,-0.357187,-0.141831,0.21535599999999996
119,-0.357187,-0.141831,0.21535599999999996
120,-0.32038,-0.149882,0.170498
121,-0.32038,-0.149882,0.170498
122,-0.32038,-0.149882,0.170498
123,-0.32038,-0.149882,0.170498
124,-0.32038,-0.149882,0.170498
125,-0.32038,-0.149882,0.170498
126,-0.32038,-0.149882,0.170498
127,-0.32038,-0.149882,0.170498
128,-0.32038,-0.149882,0.170498
129,-0.32038,-0.149882,0.170498
130,-0.32038,-0.149882,0.170498
131,-0.32038,-0.149882,0.170498
132,-0.32038,-0.149882,0.170498
133,-0.32038,-0.149882,0.170498
134,-0.32038,-0.149882,0.170498
135,-0.32038,-0.149882,0.170498
136,-0.32038,-0.149882,0.170498
137,-0.32038,-0.149882,0.170498
138,-0.32038,-0.149882,0.170498
139,-0.32038,-0.149882,0.170498
140,-0.32038,-0.149882,0.170498
141,-0.32038,-0.149882,0.170498
142,-0.32038,-0.149882,0.170498
143,-0.32038,-0.149882,0.170498
144,-0.32038,-0.149882,0.170498
145,-0.32038,-0.149882,0.170498
146,-0.32038,-0.149882,0.170498
147,-0.32038,-0.149882,0.170498
148,-0.32038,-0.149882,0.170498
149,-0.32038,-0.149882,0.170498
150,-0.32038,-0.149882,0.170498
151,-0.32038,-0.149882,0.170498
152,-0.32038,-0.149882,0.170498
153,-0.32038,-0.149882,0.170498
154,-0.32038,-0.149882,0.170498
155,-0.32038,-0.149882,0.170498
156,-0.32038,-0.149882,0.170498
157,-0.32038,-0.149882,0.170498
158,-0.32038,-0.149882,0.170498
159,-0.32038,-0.149882,0.170498
160,-0.32038,-0.14445,0.17593
161,-0.32038,-0.14445,0.17593
162,-0.32038,-0.14445,0.17593
163,-0.32038,-0.14445,0.17593
164,-0.32038,-0.14445,0.17593
165,-0.32038,-0.14445,0.17593
166,-0.32038,-0.14445,0.17593
167,-0.32038,-0.14445,0.17593
168,-0.32038,-0.14445,0.17593
169,-0.32038,-0.14445,0.17593
170,-0.32038,-0.14445,0.17593
171,-0.32038,-0.14445,0.17593
172,-0.32038,-0.14445,0.17593
173,-0.32038,-0.14445,0.17593
174,-0.32038,-0.14445,0.17593
175,-0.32038,-0.14445,0.17593
176,-0.32038,-0.14445,0.17593
177,-0.32038,-0.14445,0.17593
178,-0.32038,-0.14445,0.17593
179,-0.32038,-0.14445,0.17593
180,-0.32038,-0.14445,0.17593
181,-0.32038,-0.14445,0.17593
182,-0.32038,-0.14445,0.17593
183,-0.32038,-0.14445,0.17593
184,-0.32038,-0.14445,0.17593
185,-0.32038,-0.14445,0.17593
186,-0.32038,-0.14445,0.17593
187,-0.32038,-0.14445,0.17593
188,-0.32038,-0.14445,0.17593
189,-0.32038,-0.14445,0.17593
190,-0.32038,-0.14445,0.17593
191,-0.32038,-0.14445,0.17593
192,-0.32038,-0.14445,0.17593
193,-0.32038,-0.14445,0.17593
194,-0.32038,-0.14445,0.17593
195,-0.32038,-0.14445,0.17593
196,-0.32038,-0.14445,0.17593
197,-0.32038,-0.14445,0.17593
198,-0.32038,-0.14445,0.17593
199,-0.32038,-0.14445,0.17593
200,-0.32038,-0.141831,0.17854899999999999
201,-0.32038,-0.141831,0.17854899999999999
202,-0.32038,-0.141831,0.17854899999999999
203,-0.32038,-0.141831,0.17854899999999999
204,-0.32038,-0.141831,0.17854899999999999
205,-0.32038,-0.141831,0.17854899999999999
206,-0.32038,-0.141831,0.17854899999999999
207,-0.32038,-0.141831,0.17854899999999999
208,-0.32038,-0.141831,0.17854899999999999
209,-0.32038,-0.141831,0.17854899999999999
210,-0.32038,-0.141831,0.17854899999999999
211,-0.32038,-0.141831,0.17854899999999999
212,-0.32038,-0.141831,0.17854899999999999
213,-0.32038,-0.141831,0.17854899999999999
214,-0.32038,-0.141831,0.17854899999999999
215,-0.32038,-0.141831,0.17854899999999999
216,-0.32038,-0.141831,0.17854899999999999
217,-0.32038,-0.141831,0.17854899999999999
218,-0.32038,-0.141831,0.17854899999999999
219,-0.32038,-0.141831,0.17854899999999999
220,-0.32038,-0.141831,0.17854899999999999
221,-0.32038,-0.141831,0.17854899999999999
222,-0.32038,-0.141831,0.17854899999999999
223,-0.32038,-0.141831,0.17854899999999999
224,-0.32038,-0.141831,0.17854899999999999
225,-0.32038,-0.141831,0.17854899999999999
226,-0.32038,-0.141831,0.17854899999999999
227,-0.32038,-0.141831,0.17854899999999999
228,-0.32038,-0.141831,0.17854899999999999
229,-0.32038,-0.141831,0.17854899999999999
230,-0.32038,-0.141831,0.17854899999999999
231,-0.32038,-0.141831,0.17854899999999999
232,-0.32038,-0.141831,0.17854899999999999
233,-0.32038,-0.141831,0.17854899999999999
234,-0.32038,-0.141831,0.17854899999999999
235,-0.32038,-0.141831,0.17854899999999999
236,-0.32038,-0.141831,0.17854899999999999
237,-0.32038,-0.141831,0.17854899999999999
238,-0.32038,-0.141831,0.17854899999999999
239,-0.32038,-0.141831,0.17854899999999999
240,-0.295334,-0.149882,0.145452
241,-0.295334,-0.149882,0.145452
242,-0.295334,-0.149882,0.145452
243,-0.295334,-0.149882,0.145452
244,-0.295334,-0.149882,0.145452
245,-0.295334,-0.149882,0.145452
246,-0.295334,-0.149882,0.145452
247,-0.295334,-0.149882,0.145452
248,-0.295334,-0.149882,0.145452
249,-0.295334,-0.149882,0.145452
250,-0.295334,-0.149882,0.145452
251,-0.295334,-0.149882,0.145452
252,-0.295334,-0.149882,0.145452
253,-0.295334,-0.149882,0.145452
254,-0.295334,-0.149882,0.145452
255,-0.295334,-0.149882,0.145452
256,-0.295334,-0.149882,0.145452
257,-0.295334,-0.149882,0.145452
258,-0.295334,-0.149882,0.145452
259,-0.295334,-0.149882,0.145452
260,-0.295334,-0.149882,0.145452
261,-0.295334,-0.149882,0.145452
262,-0.295334,-0.149882,0.145452
263,-0.295334,-0.149882,0.145452
264,-0.295334,-0.149882,0.145452
265,-0.295334,-0.149882,0.145452
266,-0.295334,-0.149882,0.145452
267,-0.295334,-0.149882,0.145452
268,-0.295334,-0.149882,0.145452
269,-0.295334,-0.149882,0.145452
270,-0.295334,-0.149882,0.145452
271,-0.295334,-0.149882,0.145452
272,-0.295334,-0.149882,0.145452
273,-0.295334,-0.149882,0.145452
274,-0.295334,-0.149882,0.145452
275,-0.295334,-0.149882,0.145452
276,-0.295334,-0.149882,0.145452
277,-0.295334,-0.149882,0.145452
278,-0.295334,-0.149882,0.145452
279,-0.295334,-0.149882,0.145452
280,-0.295334,-0.14445,0.150884
281,-0.295334,-0.14445,0.150884
282,-0.295334,-0.14445,0.150884
283,-0.295334,-0.14445,0.150884
284,-0.295334,-0.14445,0.150884
285,-0.295334,-0.14445,0.150884
286,-0.295334,-0.14445,0.150884
287,-0.295334,-0.14445,0.150884
288,-0.295334,-0.14445,0.150884
289,-0.295334,-0.14445,0.150884
290,-0.295334,-0.14445,0.150884
291,-0.295334,-0.14445,0.150884
292,-0.295334,-0.14445,0.150884
293,-0.295334,-0.14445,0.150884
294,-0.295334,-0.14445,0.150884
295,-0.295334,-0.14445,0.150884
296,-0.295334,-0.14445,0.150884
297,-0.295334,-0.14445,0.150884
298,-0.295334,-0.14445,0.150884
299,-0.295334,-0.14445,0.150884
300,-0.295334,-0.14445,0.150884
301,-0.295334,-0.14445,0.150884
302,-0.295334,-0.14445,0.150884
303,-0.295334,-0.14445,0.150884
304,-0.295334,-0.14445,0.150884
305,-0.295334,-0.14445,0.150884
306,-0.295334,-0.14445,0.150884
307,-0.295334,-0.14445,0.150884
308,-0.295334,-0.14445,0.150884
309,-0.295334,-0.14445,0.150884
310,-0.295334,-0.14445,0.150884
311,-0.295334,-0.14445,0.150884
312,-0.295334,-0.14445,0.150884
313,-0.295334,-0.14445,0.150884
314,-0.295334,-0.14445,0.150884
315,-0.295334,-0.14445,0.150884
316,-0.295334,-0.14445,0.150884
317,-0.295334,-0.14445,0.150884
318,-0.295334,-0.14445,0.150884
319,-0.295334,-0.14445,0.150884
320,-0.295334,-0.141831,0.15350299999999997
321,-0.295334,-0.141831,0.15350299999999997
322,-0.295334,-0.141831,0.15350299999999997
323,-0.295334,-0.141831,0.15350299999999997
324,-0.295334,-0.141831,0.15350299999999997
325,-0.295334,-0.141831,0.15350299999999997
326,-0.295334,-0.141831,0.15350299999999997
327,-0.295334,-0.141831,0.15350299999999997
328,-0.295334,-0.141831,0.15350299999999997
329,-0.295334,-0.141831,0.15350299999999997
330,-0.295334,-0.141831,0.15350299999999997
331,-0.295334,-0.141831,0.15350299999999997
332,-0.295334,-0.141831,0.15350299999999997
333,-0.295334,-0.141831,0.15350299999999997
334,-0.295334,-0.141831,0.15350299999999997
335,-0.295334,-0.141831,0.15350299999999997
336,-0.295334,-0.141831,0.15350299999999997
337,-0.295334,-0.141831,0.15350299999999997
338,-0.295334,-0.141831,0.15350299999999997
339,-0.295334,-0.141831,0.15350299999999997
340,-0.295334,-0.141831,0.15350299999999997
341,-0.295334,-0.141831,0.15350299999999997
342,-0.295334,-0.141831,0.15350299999999997
343,-0.295334,-0.141831,0.15350299999999997
344,-0.295334,-0.141831,0.15350299999999997
345,-0.295334,-0.141831,0.15350299999999997
346,-0.295334,-0.141831,0.15350299999999997
347,-0.295334,-0.141831,0.15350299999999997
348,-0.295334,-0.141831,0.15350299999999997
349,-0.295334,-0.141831,0.15350299999999997
350,-0.295334,-0.141831,0.15350299999999997
351,-0.295334,-0.141831,0.15350299999999997
352,-0.295334,-0.141831,0.15350299999999997
353,-0.295334,-0.141831,0.15350299999999997
354,-0.295334,-0.141831,0.15350299999999997
355,-0.295334,-0.141831,0.15350299999999997
356,-0.295334,-0.141831,0.15350299999999997
357,-0.295334,-0.141831,0.15350299999999997
358,-0.295334,-0.141831,0.15350299999999997
359,-0.295334,-0.141831,0.15350299999999997
360,-0.267904,-0.149882,0.11802199999999999
361,-0.267904,-0.149882,0.11802199999999999
362,-0.267904,-0.149882,0.11802199999999999
363,-0.267904,-0.149882,0.11802199999999999
364,-0.267904,-0.149882,0.11802199999999999
365,-0.267904,-0.149882,0.11802199999999999
366,-0.267904,-0.149882,0.11802199999999999
367,-0.267904,-0.149882,0.11802199999999999
368,-0.267904,-0.149882,0.11802199999999999
369,-0.267904,-0.149882,0.11802199999999999
370,-0.267904,-0.149882,0.11802199999999999
371,-0.267904,-0.149882,0.11802199999999999
372,-0.267904,-0.149882,0.11802199999999999
373,-0.267904,-0.149882,0.11802199999999999
374,-0.267904,-0.149882,0.11802199999999999
375,-0.267904,-0.149882,0.11802199999999999
376,-0.267904,-0.149882,0.11802199999999999
377,-0.267904,-0.149882,0.11802199999999999
378,-0.267904,-0.149882,0.11802199999999999
379,-0.267904,-0.149882,0.11802199999999999
380,-0.267904,-0.149882,0.11802199999999999
381,-0.267904,-0.149882,0.11802199999999999
382,-0.267904,-0.149882,0.11802199999999999
383,-0.267904,-0.149882,0.11802199999999999
384,-0.267904,-0.149882,0.11802199999999999
385,-0.267904,-0.149882,0.11802199999999999
386,-0.267904,-0.149882,0.11802199999999999
387,-0.267904,-0.149882,0.11802199999999999
388,-0.267904,-0.149882,0.11802199999999999
389,-0.267904,-0.149882,0.11802199999999999
390,-0.267904,-0.149882,0.11802199999999999
391,-0.267904,-0.149882,0.11802199999999999
392,-0.267904,-0.149882,0.11802199999999999
393,-0.267904,-0.149882,0.11802199999999999
394,-0.267904,-0.149882,0.11802199999999999
395,-0.267904,-0.149882,0.11802199999999999
396,-0.267904,-0.149882,0.11802199999999999
397,-0.267904,-0.149882,0.11802199999999999
398,-0.267904,-0.149882,0.11802199999999999
399,-0.267904,-0.149882,0.11802199999999999
400,-0.267904,-0.14445,0.12345399999999998
401,-0.267904,-0.14445,0.12345399999999998
402,-0.267904,-0.14445,0.12345399999999998
403,-0.267904,-0.14445,0.12345399999999998
404,-0.267904,-0.14445,0.12345399999999998
405,-0.267904,-0.14445,0.12345399999999998
406,-0.267904,-0.14445,0.12345399999999998
407,-0.267904,-0.14445,0.12345399999999998
408,-0.267904,-0.14445,0.12345399999999998
409,-0.267904,-0.14445,0.12345399999999998
410,-0.267904,-0.14445,0.12345399999999998
411,-0.267904,-0.14445,0.12345399999999998
412,-0.267904,-0.14445,0.12345399999999998
413,-0.267904,-0.14445,0.12345399999999998
414,-0.267904,-0.14445,0.12345399999999998
415,-0.267904,-0.14445,0.12345399999999998
416,-0.267904,-0.14445,0.12345399999999998
417,-0.267904,-0.14445,0.12345399999999998
418,-0.267904,-0.14445,0.12345399999999998
419,-0.267904,-0.14445,0.12345399999999998
420,-0.267904,-0.14445,0.12345399999999998
421,-0.267904,-0.14445,0.12345399999999998
422,-0.267904,-0.14445,0.12345399999999998
423,-0.267904,-0.14445,0.12345399999999998
424,-0.267904,-0.14445,0.12345399999999998
425,-0.267904,-0.14445,0.12345399999999998
426,-0.267904,-0.14445,0.12345399999999998
427,-0.267904,-0.14445,0.12345399999999998
428,-0.267904,-0.14445,0.12345399999999998
429,-0.267904,-0.14445,0.12345399999999998
430,-0.267904,-0.14445,0.12345399999999998
431,-0.267904,-0.14445,0.12345399999999998
432,-0.267904,-0.14445,0.12345399999999998
433,-0.267904,-0.14445,0.12345399999999998
434,-0.267904,-0.14445,0.12345399999999998
435,-0.267904,-0.14445,0.12345399999999998
436,-0.267904,-0.14445,0.12345399999999998
437,-0.267904,-0.14445,0.12345399999999998
438,-0.267904,-0.14445,0.12345399999999998
439,-0.267904,-0.14445,0.12345399999999998
440,-0.267904,-0.141831,0.12607299999999996
441,-0.267904,-0.141831,0.12607299999999996
442,-0.267904,-0.141831,0.12607299999999996
443,-0.267904,-0.141831,0.12607299999999996
444,-0.267904,-0.141831,0.12607299999999996
445,-0.267904,-0.141831,0.12607299999999996
446,-0.267904,-0.141831,0.12607299999999996
447,-0.267904,-0.141831,0.12607299999999996
448,-0.267904,-0.141831,0.12607299999999996
449,-0.267904,-0.141831,0.12607299999999996
450,-0.267904,-0.141831,0.12607299999999996
451,-0.267904,-0.141831,0.12607299999999996
452,-0.267904,-0.141831,0.12607299999999996
453,-0.267904,-0.141831,0.12607299999999996
454,-0.267904,-0.141831,0.12607299999999996
455,-0.267904,-0.141831,0.12607299999999996
456,-0.267904,-0.141831,0.12607299999999996
457,-0.267904,-0.141831,0.12607299999999996
458,-0.267904,-0.141831,0.12607299999999996
459,-0.267904,-0.141831,0.12607299999999996
460,-0.267904,-0.141831,0.12607299999999996
461,-0.267904,-0.141831,0.12607299999999996
462,-0.267904,-0.141831,0.12607299999999996
463,-0.267904,-0.141831,0.12607299999999996
464,-0.267904,-0.141831,0.12607299999999996
465,-0.267904,-0.141831,0.12607299999999996
466,-0.267904,-0.141831,0.12607299999999996
467,-0.267904,-0.141831,0.12607299999999996
468,-0.267904,-0.141831,0.12607299999999996
469,-0.267904,-0.141831,0.12607299999999996
470,-0.267904,-0.141831,0.12607299999999996
471,-0.267904,-0.141831,0.12607299999999996
472,-0.267904,-0.141831,0.12607299999999996
473,-0.267904,-0.141831,0.12607299999999996
474,-0.267904,-0.141831,0.12607299999999996
475,-0.267904,-0.141831,0.12607299999999996
476,-0.267904,-0.141831,0.12607299999999996
477,-0.267904,-0.141831,0.12607299999999996
478,-0.267904,-0.141831,0.12607299999999996
479,-0.267904,-0.141831,0.12607299999999996
480,-0.415606,-0.149882,0.26572399999999996
481,-0.415606,-0.149882,0.26572399999999996
482,-0.415606,-0.149882,0.26572399999999996
483,-0.415606,-0.149882,0.26572399999999996
484,-0.415606,-0.149882,0.26572399999999996
485,-0.415606,-0.149882,0.26572399999999996
486,-0.415606,-0.149882,0.26572399999999996
487,-0.415606,-0.149882,0.26572399999999996
488,-0.32038,-0.149882,0.170498
489,-0.32038,-0.149882,0.170498
490,-0.32038,-0.149882,0.170498
491,-0.32038,-0.149882,0.170498
492,-0.32038,-0.149882,0.170498
493,-0.32038,-0.149882,0.170498
494,-0.32038,-0.149882,0.170498
495,-0.32038,-0.149882,0.170498
496,-0.32038,-0.14445,0.17593
497,-0.32038,-0.14445,0.17593
498,-0.32038,-0.14445,0.17593
499,-0.32038,-0.14445,0.17593
500,-0.32038,-0.14445,0.17593
501,-0.32038,-0.14445,0.17593
502,-0.32038,-0.14445,0.17593
503,-0.32038,-0.14445,0.17593
504,-0.295334,-0.14445,0.150884
505,-0.295334,-0.14445,0.150884
506,-0.295334,-0.14445,0.150884
507,-0.295334,-0.14445,0.150884
508,-0.295334,-0.14445,0.150884
509,-0.295334,-0.14445,0.150884
510,-0.295334,-0.14445,0.150884
511,-0.295334,-0.14445,0.150884
512,-0.295334,-0.141831,0.15350299999999997
513,-0.295334,-0.141831,0.15350299999999997
514,-0.295334,-0.141831,0.15350299999999997
515,-0.295334,-0.141831,0.15350299999999997
516,-0.295334,-0.141831,0.15350299999999997
517,-0.295334,-0.141831,0.15350299999999997
518,-0.295334,-0.141831,0.15350299999999997
519,-0.295334,-0.141831,0.15350299999999997
520,-0.267904,-0.141831,0.12607299999999996
521,-0.267904,-0.141831,0.12607299999999996
522,-0.267904,-0.141831,0.12607299999999996
523,-0.267904,-0.141831,0.12607299999999996
524,-0.267904,-0.141831,0.12607299999999996
525,-0.267904,-0.141831,0.12607299999999996
526,-0.267904,-0.141831,0.12607299999999996
527,-0.267904,-0.141831,0.12607299999999996
528,-0.32038,-0.149882,0.170498
529,-0.32038,-0.149882,0.170498
530,-0.32038,-0.149882,0.170498
531,-0.32038,-0.149882,0.170498
532,-0.32038,-0.149882,0.170498
533,-0.32038,-0.149882,0.170498
534,-0.32038,-0.149882,0.170498
535,-0.32038,-0.149882,0.170498
536,-0.32038,-0.149882,0.170498
537,-0.32038,-0.149882,0.170498
538,-0.32038,-0.149882,0.170498
539,-0.32038,-0.149882,0.170498
540,-0.32038,-0.149882,0.170498
541,-0.32038,-0.149882,0.170498
542,-0.32038,-0.149882,0.170498
543,-0.32038,-0.149882,0.170498
544,-0.295334,-0.14445,0.150884
545,-0.295334,-0.14445,0.150884
546,-0.295334,-0.14445,0.150884
547,-0.295334,-0.14445,0.150884
548,-0.295334,-0.14445,0.150884
549,-0.295334,-0.14445,0.150884
550,-0.295334,-0.14445,0.150884
551,-0.295334,-0.14445,0.150884
552,-0.295334,-0.14445,0.150884
553,-0.295334,-0.14445,0.150884
554,-0.295334,-0.14445,0.150884
555,-0.295334,-0.14445,0.150884
556,-0.295334,-0.14445,0.150884
557,-0.295334,-0.14445,0.150884
558,-0.295334,-0.14445,0.150884
559,-0.295334,-0.14445,0.150884
560,-0.267904,-0.141831,0.12607299999999996
561,-0.267904,-0.141831,0.12607299999999996
562,-0.267904,-0.141831,0.12607299999999996
563,-0.267904,-0.141831,0.12607299999999996
564,-0.267904,-0.141831,0.12607299999999996
565,-0.267904,-0.141831,0.12607299999999996
566,-0.267904,-0.141831,0.12607299999999996
567,-0.267904,-0.141831,0.12607299999999996
568,-0.267904,-0.141831,0.12607299999999996
569,-0.267904,-0.141831,0.12607299999999996
570,-0.267904,-0.141831,0.12607299999999996
571,-0.267904,-0.141831,0.12607299999999996
572,-0.267904,-0.141831,0.12607299999999996
573,-0.267904,-0.141831,0.12607299999999996
574,-0.267904,-0.141831,0.12607299999999996
575,-0.267904,-0.141831,0.12607299999999996
576,-0.32038,-0.149882,0.170498
577,-0.32038,-0.149882,0.170498
578,-0.32038,-0.149882,0.170498
579,-0.32038,-0.149882,0.170498
580,-0.32038,-0.149882,0.170498
581,-0.32038,-0.149882,0.170498
582,-0.32038,-0.149882,0.170498
583,-0.32038,-0.149882,0.170498
584,-0.295334,-0.149882,0.145452
585,-0.295334,-0.149882,0.145452
586,-0.295334,-0.149882,0.145452
587,-0.295334,-0.149882,0.145452
588,-0.295334,-0.149882,0.145452
589,-0.295334,-0.149882,0.145452
590,-0.295334,-0.149882,0.145452
591,-0.295334,-0.149882,0.145452
592,-0.267904,-0.14445,0.12345399999999998
593,-0.267904,-0.14445,0.12345399999999998
594,-0.267904,-0.14445,0.12345399999999998
595,-0.267904,-0.14445,0.12345399999999998
596,-0.267904,-0.14445,0.12345399999999998
597,-0.267904,-0.14445,0.12345399999999998
598,-0.267904,-0.14445,0.12345399999999998
599,-0.267904,-0.14445,0.12345399999999998
600,-0.267904,-0.141831,0.12607299999999996
601,-0.267904,-0.141831,0.12607299999999996
602,-0.267904,-0.141831,0.12607299999999996
603,-0.267904,-0.141831,0.12607299999999996
604,-0.267904,-0.141831,0.12607299999999996
605,-0.267904,-0.141831,0.12607299999999996
606,-0.267904,-0.141831,0.12607299999999996
607,-0.267904,-0.141831,0.12607299999999996
608,-0.267904,-0.141831,0.12607299999999996
609,-0.267904,-0.141831,0.12607299999999996
610,-0.267904,-0.141831,0.12607299999999996
611,-0.267904,-0.141831,0.12607299999999996
612,-0.267904,-0.141831,0.12607299999999996
613,-0.267904,-0.141831,0.12607299999999996
614,-0.267904,-0.141831,0.12607299999999996
615,-0.267904,-0.141831,0.12607299999999996
616,-0.267904,-0.14445,0.12345399999999998
617,-0.267904,-0.14445,0.12345399999999998
618,-0.267904,-0.14445,0.12345399999999998
619,-0.267904,-0.14445,0.12345399999999998
620,-0.267904,-0.14445,0.12345399999999998
621,-0.267904,-0.14445,0.12345399999999998
622,-0.267904,-0.14445,0.12345399999999998
623,-0.267904,-0.14445,0.12345399999999998
624,-0.267904,-0.141831,0.12607299999999996
625,-0.267904,-0.141831,0.12607299999999996
626,-0.267904,-0.141831,0.12607299999999996
627,-0.267904,-0.141831,0.12607299999999996
628,-0.267904,-0.141831,0.12607299999999996
629,-0.267904,-0.141831,0.12607299999999996
630,-0.267904,-0.141831,0.12607299999999996
631,-0.267904,-0.141831,0.12607299999999996
632,-0.267904,-0.14445,0.12345399999999998
633,-0.267904,-0.14445,0.12345399999999998
634,-0.267904,-0.14445,0.12345399999999998
635,-0.267904,-0.14445,0.12345399999999998
636,-0.267904,-0.14445,0.12345399999999998
637,-0.267904,-0.14445,0.12345399999999998
638,-0.267904,-0.14445,0.12345399999999998
639,-0.267904,-0.14445,0.12345399999999998
