,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,Ion NumberofNeutrons,Ion Specific Heat,Ion Density,Ion AtomicRadius,Ion Firstlonization,Ion AtomicMass,Ion Melting Point,Adsorption energy(ev)
543,28.0,66.0,65.78778809,53.47358273,188.8942857,154.7363265,3.571428571,122.1428571,74.44897959,2.78,1.371428571,43.37785714,41.36408163,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
544,17.71428571,65.42857143,38.98574469,22.84267598,198.8771429,166.1453061,3.0,110.4285714,61.06122449,2.788571429,1.361632653,31.1897619,24.55115646,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
545,15.42857143,65.14285714,34.38330734,24.09334076,208.6885714,177.3583673,2.714285714,99.85714286,48.97959184,2.82,1.325714286,18.65738095,10.22843537,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
546,22.85714286,65.71428571,52.23417326,37.98373721,192.0,158.2857143,3.285714286,115.2857143,66.6122449,2.788571429,1.361632653,36.22285714,31.14265306,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
547,12.85714286,65.0,27.80187877,12.81089178,309.5914286,292.6759184,2.571428571,97.14285714,45.87755102,2.827142857,1.31755102,17.18880952,8.550068027,20,0.757,0.862,2.8,4.3407,39.098,336.5,0
548,38.0,66.71428571,89.46248837,42.79083615,500.0771429,203.235102,4.285714286,144.0,12.57142857,2.072857143,0.671020408,36.22166667,7.763809524,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
549,33.42857143,66.42857143,78.09378189,51.35060696,307.3457143,123.1820408,4.0,138.5714286,39.06122449,2.39,0.914285714,40.14619048,19.65421769,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
550,33.71428571,66.28571429,80.29075423,52.53630088,253.2685714,171.2302041,3.857142857,128.0,60.85714286,2.652857143,1.139591837,40.24178571,29.63846939,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
551,40.57142857,66.85714286,96.04391694,41.74522723,399.1742857,30.25877551,4.428571429,146.7142857,11.02040816,2.065714286,0.679183673,37.6902381,6.085442177,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
552,11.71428571,64.85714286,25.5671728,16.27390126,350.1257143,305.2579592,2.428571429,92.71428571,30.6122449,2.724285714,1.200816327,15.68738095,5.125612245,12,1.228,0.971,2.2,5.1391,22.99,371.15,0
553,42.28571429,67.0,99.6788,30.72034286,326.9614286,78.18530612,4.571428571,152.2857143,38.69387755,2.258571429,0.822040816,46.78214286,25.10877551,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
554,32.57142857,66.14285714,78.42921666,67.92092967,202.5414286,170.3330612,3.714285714,123.1428571,75.59183673,2.832857143,1.311020408,42.63857143,41.78653061,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
555,24.85714286,66.14285714,55.05537143,22.4027102,360.3885714,243.1461224,3.714285714,138.2857143,46.69387755,2.327142857,0.951836735,43.20571429,27.15244898,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
556,20.0,65.28571429,47.02473591,45.76436117,222.3357143,192.955102,2.857142857,100.8571429,50.12244898,2.872857143,1.265306122,17.91809524,9.383537415,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
557,22.85714286,65.71428571,52.23417326,37.98373721,192.0,158.2857143,3.285714286,115.2857143,66.6122449,2.788571429,1.361632653,36.22285714,31.14265306,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
558,17.71428571,65.0,42.43937326,47.07446478,245.9985714,219.9983673,2.571428571,90.0,37.71428571,2.887142857,1.248979592,14.30380952,5.25292517,12,1.228,0.971,2.2,5.1391,22.99,371.15,0
559,45.14285714,67.0,108.6853455,48.9689007,412.8214286,53.65387755,4.571428571,147.7142857,10.44897959,2.118571429,0.679183673,36.95095238,6.930340136,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
560,25.42857143,65.85714286,59.20635951,45.95195007,289.7971429,270.0538776,3.428571429,119.4285714,71.34693878,2.787142857,1.363265306,41.90928571,42.20326531,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
561,17.71428571,65.42857143,38.98574469,22.84267598,198.8771429,166.1453061,3.0,110.4285714,61.06122449,2.788571429,1.361632653,31.1897619,24.55115646,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
562,22.28571429,66.0,48.38837143,20.09189388,266.3628571,108.3004082,3.571428571,136.1428571,39.02040816,2.32,0.96,39.64119048,19.12312925,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
563,45.42857143,67.28571429,107.3133543,22.38984653,483.3885714,208.0032653,4.857142857,159.4285714,34.6122449,2.041428571,0.706938776,53.78714286,21.10591837,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
564,22.28571429,65.57142857,51.62717326,44.44937907,212.5242857,181.7420408,3.142857143,111.4285714,62.20408163,2.841428571,1.30122449,30.45047619,24.37496599,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
565,42.85714286,67.14285714,100.5909863,23.64227001,310.2085714,55.67755102,4.714285714,158.1428571,49.06122449,2.197142857,0.871836735,54.67642857,34.9077551,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
566,15.14285714,65.28571429,32.40431611,15.32104333,299.78,281.4628571,2.857142857,107.7142857,57.95918367,2.795714286,1.353469388,29.72119048,24.79170068,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
567,19.71428571,65.85714286,41.80694286,8.809444898,367.2657143,241.1812245,3.428571429,133.4285714,39.75510204,2.327142857,0.951836735,38.17261905,19.96231293,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
568,11.71428571,64.85714286,25.5671728,16.27390126,350.1257143,305.2579592,2.428571429,92.71428571,30.6122449,2.724285714,1.200816327,15.68738095,5.125612245,20,0.757,0.862,2.8,4.3407,39.098,336.5,0
569,42.85714286,67.14285714,100.6463543,35.17031673,389.3628571,33.06204082,4.714285714,157.2857143,26.12244898,2.034285714,0.715102041,50.22261905,13.07659864,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
570,17.42857143,65.57142857,37.10562949,11.29134616,333.5228571,252.5404082,3.142857143,120.5714286,47.10204082,2.561428571,1.152653061,33.94690476,22.3770068,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
571,20.0,65.28571429,47.02473591,45.76436117,222.3357143,192.955102,2.857142857,100.8571429,50.12244898,2.872857143,1.265306122,17.91809524,9.383537415,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
572,27.42857143,65.85714286,64.87560183,52.43108415,205.6471429,173.882449,3.428571429,116.2857143,67.75510204,2.841428571,1.30122449,35.48357143,31.56510204,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
573,15.14285714,65.28571429,32.40431611,15.32104333,299.78,281.4628571,2.857142857,107.7142857,57.95918367,2.795714286,1.353469388,29.72119048,24.79170068,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
574,28.0,66.0,65.78778809,53.47358273,188.8942857,154.7363265,3.571428571,122.1428571,74.44897959,2.78,1.371428571,43.37785714,41.36408163,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
575,30.28571429,66.28571429,69.18650551,26.39813499,330.0028571,73.37469388,3.857142857,135.8571429,18.12244898,2.237142857,0.826122449,29.95595238,0.951156463,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
576,13.14285714,64.85714286,29.79794469,25.40344438,232.3514286,204.4016327,2.428571429,89.0,36.57142857,2.834285714,1.309387755,15.04309524,6.097823129,12,1.228,0.971,2.2,5.1391,22.99,371.15,0
577,25.42857143,65.85714286,59.20635951,45.95195007,289.7971429,270.0538776,3.428571429,119.4285714,71.34693878,2.787142857,1.363265306,41.90928571,42.20326531,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
578,10.57142857,64.71428571,23.21651611,14.1209954,333.2542857,319.7191837,2.285714286,86.28571429,33.46938776,2.841428571,1.30122449,13.57452381,4.419455782,12,1.228,0.971,2.2,5.1391,22.99,371.15,0
579,20.28571429,65.57142857,45.65274469,30.46210456,292.9028571,273.6032653,3.142857143,112.5714286,63.51020408,2.795714286,1.353469388,34.75428571,31.98183673,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
580,48.0,67.42857143,113.8947829,16.2439902,382.4857143,40.01469388,5.0,162.1428571,33.06122449,2.034285714,0.715102041,55.25571429,20.26673469,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
581,47.42857143,67.28571429,113.2877829,42.3939902,403.01,56.45714286,4.857142857,158.2857143,25.55102041,2.087142857,0.724081633,49.48333333,13.49904762,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
582,11.71428571,64.85714286,25.50919744,13.46594359,321.4228571,306.197551,2.428571429,91.71428571,39.67346939,2.834285714,1.309387755,15.38166667,6.484761905,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
583,37.42857143,66.57142857,88.54228694,44.86282746,360.9428571,81.55102041,4.142857143,139.5714286,16.93877551,2.247142857,0.752653061,31.1502381,3.389931973,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
584,48.0,67.42857143,114.019692,19.49468113,344.7942857,69.8277551,5.0,163.5714286,45.95918367,2.111428571,0.798367347,58.54357143,32.69795918,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
585,47.42857143,67.28571429,113.2324148,38.08961695,323.8557143,79.07265306,4.857142857,159.1428571,48.48979592,2.25,0.834285714,53.93714286,35.33020408,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
586,20.28571429,65.57142857,45.65274469,30.46210456,292.9028571,273.6032653,3.142857143,112.5714286,63.51020408,2.795714286,1.353469388,34.75428571,31.98183673,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
587,42.85714286,66.71428571,104.0999829,55.51941878,436.4842857,56.72489796,4.285714286,136.8571429,5.06122449,2.132857143,0.65877551,33.33666667,11.06095238,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
588,11.71428571,64.85714286,25.50919744,13.46594359,321.4228571,306.197551,2.428571429,91.71428571,39.67346939,2.834285714,1.309387755,15.38166667,6.484761905,20,0.757,0.862,2.8,4.3407,39.098,336.5,0
589,13.14285714,64.85714286,29.79794469,25.40344438,232.3514286,204.4016327,2.428571429,89.0,36.57142857,2.834285714,1.309387755,15.04309524,6.097823129,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
590,33.71428571,66.28571429,80.29075423,52.53630088,253.2685714,171.2302041,3.857142857,128.0,60.85714286,2.652857143,1.139591837,40.24178571,29.63846939,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
591,34.85714286,66.42857143,81.82793408,35.82059026,343.65,88.97142857,4.0,136.8571429,19.26530612,2.29,0.777142857,29.21666667,0.316190476,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
592,27.71428571,66.14285714,62.60507694,22.63731866,430.9057143,222.9983673,3.714285714,133.1428571,18.7755102,2.244285714,0.817959184,28.48738095,1.566394558,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
593,52.57142857,67.57142857,126.5362114,23.46766367,396.1328571,58.42204082,5.142857143,163.1428571,32.48979592,2.087142857,0.724081633,54.51642857,20.68918367,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
594,14.0,65.14285714,30.15253545,13.65369403,326.4628571,278.2146939,2.714285714,103.5714286,40.36734694,2.71,1.217142857,19.30166667,8.223571429,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
595,32.57142857,66.14285714,78.42921666,67.92092967,202.5414286,170.3330612,3.714285714,123.1428571,75.59183673,2.832857143,1.311020408,42.63857143,41.78653061,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
596,24.0,65.85714286,54.35354423,30.3044066,323.2314286,253.762449,3.428571429,121.5714286,56.24489796,2.65,1.228571429,37.57892857,30.3677551,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
597,53.14285714,67.71428571,127.4483977,3.118316694,379.38,44.45142857,5.285714286,169.0,42.85714286,2.025714286,0.724897959,62.41071429,30.48816327,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
598,24.57142857,65.85714286,56.42736265,43.07789639,289.8214286,135.1102041,3.428571429,126.5714286,28.08163265,2.404285714,0.863673469,26.36952381,2.139455782,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
599,12.85714286,65.0,27.80187877,12.81089178,309.5914286,292.6759184,2.571428571,97.14285714,45.87755102,2.827142857,1.31755102,17.18880952,8.550068027,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
600,17.71428571,65.0,42.43937326,47.07446478,245.9985714,219.9983673,2.571428571,90.0,37.71428571,2.887142857,1.248979592,14.30380952,5.25292517,20,0.757,0.862,2.8,4.3407,39.098,336.5,0
601,55.14285714,67.71428571,133.3130188,21.11056604,394.58,58.86571429,5.285714286,166.5714286,37.3877551,2.082857143,0.730204082,58.09392857,25.79989796,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
602,18.57142857,65.71428571,39.50572418,9.466935948,372.1714286,239.7795918,3.285714286,128.1428571,32.20408163,2.342857143,0.933877551,31.90642857,11.7714966,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
603,13.14285714,64.85714286,29.79794469,25.40344438,232.3514286,204.4016327,2.428571429,89.0,36.57142857,2.834285714,1.309387755,15.04309524,6.097823129,20,0.757,0.862,2.8,4.3407,39.098,336.5,0
604,30.28571429,66.28571429,69.19504286,26.38593878,336.9285714,81.40367347,3.857142857,135.7142857,20.16326531,2.228571429,0.835918367,34.415,11.0547619,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
605,52.57142857,67.57142857,127.0253305,26.26711776,362.2771429,89.15755102,5.142857143,164.7142857,45.30612245,2.15,0.777142857,59.02607143,32.4222449,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
606,22.57142857,65.85714286,50.13607694,28.09767032,289.6314286,107.9787755,3.428571429,128.1428571,24.73469388,2.322857143,0.899591837,27.82059524,2.848367347,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
607,17.71428571,65.0,42.43937326,47.07446478,245.9985714,219.9983673,2.571428571,90.0,37.71428571,2.887142857,1.248979592,14.30380952,5.25292517,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
608,10.57142857,64.71428571,23.21651611,14.1209954,333.2542857,319.7191837,2.285714286,86.28571429,33.46938776,2.841428571,1.30122449,13.57452381,4.419455782,20,0.757,0.862,2.8,4.3407,39.098,336.5,0
609,35.71428571,66.42857143,84.87712571,48.03125061,523.74,196.4742857,4.0,133.1428571,6.693877551,2.087142857,0.654693878,32.60738095,11.89442177,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
610,57.71428571,67.85714286,140.0898263,19.17433536,393.0271429,59.30938776,5.428571429,170.0,42.28571429,2.078571429,0.736326531,61.67142857,30.91061224,20,0.647,1.54,2.2,6.1132,40.078,1112.15,0
611,17.71428571,65.42857143,39.20057143,22.71697959,299.8371429,146.5567347,3.0,114.7142857,14.53061224,2.365714286,0.907755102,23.49452381,3.943537415,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
612,22.28571429,65.57142857,51.842,44.388,313.4842857,162.1534694,3.142857143,115.7142857,15.67346939,2.418571429,0.847346939,22.7552381,3.521088435,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
613,38.28571429,66.57142857,91.45855429,48.29574531,422.8371429,41.12816327,4.142857143,135.8571429,4.489795918,2.08,0.662857143,34.07595238,10.21605442,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
614,17.42857143,65.57142857,37.20450551,10.124427,377.0771429,238.3779592,3.142857143,122.8571429,24.65306122,2.358571429,0.915918367,25.6402381,2.058911565,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
615,28.0,66.0,65.78778809,53.47358273,188.8942857,154.7363265,3.571428571,122.1428571,74.44897959,2.78,1.371428571,43.37785714,41.36408163,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
616,10.57142857,64.71428571,23.21651611,14.1209954,333.2542857,319.7191837,2.285714286,86.28571429,33.46938776,2.841428571,1.30122449,13.57452381,4.419455782,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
617,20.0,65.71428571,43.78593408,21.40687598,276.1742857,119.5134694,3.285714286,125.5714286,26.93877551,2.351428571,0.924081633,27.10880952,2.984353741,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
618,27.42857143,65.85714286,64.87560183,52.43108415,205.6471429,173.882449,3.428571429,116.2857143,67.75510204,2.841428571,1.30122449,35.48357143,31.56510204,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
619,11.71428571,64.85714286,25.5671728,16.27390126,350.1257143,305.2579592,2.428571429,92.71428571,30.6122449,2.724285714,1.200816327,15.68738095,5.125612245,4,3.582,0.534,2.1,5.3917,6.941,453.85,0
620,35.14285714,66.28571429,83.95692429,47.48303469,384.6057143,101.8334694,3.857142857,128.7142857,7.87755102,2.261428571,0.732244898,27.53595238,6.25292517,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
621,25.42857143,65.85714286,59.20635951,45.95195007,289.7971429,270.0538776,3.428571429,119.4285714,71.34693878,2.787142857,1.363265306,41.90928571,42.20326531,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
622,22.85714286,65.71428571,52.23417326,37.98373721,192.0,158.2857143,3.285714286,115.2857143,66.6122449,2.788571429,1.361632653,36.22285714,31.14265306,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
623,32.57142857,66.14285714,77.24257143,40.17232653,367.3128571,116.0146939,3.714285714,126.0,6.857142857,2.304285714,0.756734694,25.60238095,5.148027211,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
624,22.28571429,65.57142857,51.62717326,44.44937907,212.5242857,181.7420408,3.142857143,111.4285714,62.20408163,2.841428571,1.30122449,30.45047619,24.37496599,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
625,28.0,66.0,64.60114286,32.94865306,353.6657143,100.4179592,3.571428571,125.0,5.714285714,2.251428571,0.809795918,26.34166667,5.57047619,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
626,17.71428571,65.42857143,38.98574469,22.84267598,198.8771429,166.1453061,3.0,110.4285714,61.06122449,2.788571429,1.361632653,31.1897619,24.55115646,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
627,25.42857143,65.85714286,58.01971429,29.18783673,454.5685714,216.237551,3.428571429,122.2857143,3.265306122,2.258571429,0.801632653,24.87309524,5.265034014,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
628,20.28571429,65.57142857,45.65274469,30.46210456,292.9028571,273.6032653,3.142857143,112.5714286,63.51020408,2.795714286,1.353469388,34.75428571,31.98183673,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
629,20.28571429,65.57142857,45.55071429,30.71787755,313.2942857,135.0220408,3.142857143,117.2857143,13.10204082,2.337142857,0.883265306,24.20630952,4.350272109,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
630,15.14285714,65.28571429,32.40431611,15.32104333,299.78,281.4628571,2.857142857,107.7142857,57.95918367,2.795714286,1.353469388,29.72119048,24.79170068,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
631,15.14285714,65.28571429,32.61914286,14.67322449,400.74,261.8742857,2.857142857,112.0,11.42857143,2.372857143,0.899591837,22.02595238,3.104353742,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
632,20.0,65.28571429,47.02473591,45.76436117,222.3357143,192.955102,2.857142857,100.8571429,50.12244898,2.872857143,1.265306122,17.91809524,9.383537415,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
633,17.71428571,65.0,42.43937326,47.07446478,245.9985714,219.9983673,2.571428571,90.0,37.71428571,2.887142857,1.248979592,14.30380952,5.25292517,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
634,11.71428571,64.85714286,25.50919744,13.46594359,321.4228571,306.197551,2.428571429,91.71428571,39.67346939,2.834285714,1.309387755,15.38166667,6.484761905,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
635,15.42857143,65.14285714,34.38330734,24.09334076,208.6885714,177.3583673,2.714285714,99.85714286,48.97959184,2.82,1.325714286,18.65738095,10.22843537,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
636,12.85714286,65.0,27.80187877,12.81089178,309.5914286,292.6759184,2.571428571,97.14285714,45.87755102,2.827142857,1.31755102,17.18880952,8.550068027,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
637,13.14285714,64.85714286,29.79794469,25.40344438,232.3514286,204.4016327,2.428571429,89.0,36.57142857,2.834285714,1.309387755,15.04309524,6.097823129,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
638,11.71428571,64.85714286,25.5671728,16.27390126,350.1257143,305.2579592,2.428571429,92.71428571,30.6122449,2.724285714,1.200816327,15.68738095,5.125612245,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
639,10.57142857,64.71428571,23.21651611,14.1209954,333.2542857,319.7191837,2.285714286,86.28571429,33.46938776,2.841428571,1.30122449,13.57452381,4.419455782,10,0.824,0.0017,0.57,17.4228,18.998,53.63,0
