,diffusion_A1,diffusion_A2,diffusion_B,diffusion_X1,diffusion_X2,diffusion_X3,diffusion_X4
314,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
315,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
316,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
317,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
318,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
319,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
320,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
321,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
322,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
323,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
324,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
325,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
326,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
327,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
328,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
329,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
330,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
331,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
332,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
333,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
334,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
335,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
336,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
337,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
338,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
339,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
340,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
341,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
342,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
343,0.24055302,0.24055302,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
344,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
345,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
346,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
347,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
348,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
349,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
350,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
351,0.05642998,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
352,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
353,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
354,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
355,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
356,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
357,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
358,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
359,0.09401211,0.09401211,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
360,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
361,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
362,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
363,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
364,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
365,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
366,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
367,0.18140548,0.18140548,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
368,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
369,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
370,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
371,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
372,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
373,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
374,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
375,0.11237182,0.11237182,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
376,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
377,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
378,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
379,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
380,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
381,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
382,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
383,0.24055302,0.24055302,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
384,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
385,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
386,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
387,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
388,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
389,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
390,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
391,0.05642998,0.05642998,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
392,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
393,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
394,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
395,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
396,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
397,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
398,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
399,0.09401211,0.09401211,0.11944788,0.15585662,0.15585662,0.15585662,0.15585662
400,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
401,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
402,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
403,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
404,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
405,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
406,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
407,0.18140548,0.18140548,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
408,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
409,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
410,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
411,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
412,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
413,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
414,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
415,0.11237182,0.11237182,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
416,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
417,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
418,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
419,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
420,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
421,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
422,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
423,0.24055302,0.24055302,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
424,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
425,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
426,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
427,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
428,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
429,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
430,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
431,0.05642998,0.05642998,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
432,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
433,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
434,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
435,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
436,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
437,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
438,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
439,0.09401211,0.09401211,0.19706637,0.15585662,0.15585662,0.15585662,0.15585662
440,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
441,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
442,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
443,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
444,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
445,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
446,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
447,0.18140548,0.18140548,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
448,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
449,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
450,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
451,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
452,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
453,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
454,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
455,0.11237182,0.11237182,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
456,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
457,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
458,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
459,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
460,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
461,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
462,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
463,0.24055302,0.24055302,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
464,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
465,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
466,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
467,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
468,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
469,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
470,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
471,0.05642998,0.05642998,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
472,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
473,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
474,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
475,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
476,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
477,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
478,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
479,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
480,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
481,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
482,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
483,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
484,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
485,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
486,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
487,0.18140548,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.12320607
488,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
489,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
490,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
491,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
492,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
493,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
494,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
495,0.11237182,0.24055302,0.11944788,0.06952062,0.06952062,0.06952062,0.06952062
496,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
497,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
498,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
499,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
500,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
501,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
502,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
503,0.24055302,0.09401211,0.19706637,0.06952062,0.06952062,0.06952062,0.06952062
504,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
505,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
506,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
507,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
508,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
509,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
510,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
511,0.18140548,0.24055302,0.19706637,0.05493781,0.05493781,0.05493781,0.05493781
512,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
513,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
514,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
515,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
516,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
517,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
518,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
519,0.24055302,0.05642998,0.09387434,0.05493781,0.05493781,0.05493781,0.05493781
520,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
521,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
522,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
523,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
524,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
525,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
526,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
527,0.05642998,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.15585662
528,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
529,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
530,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
531,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
532,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
533,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
534,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
535,0.18140548,0.18140548,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
536,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
537,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
538,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
539,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
540,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
541,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
542,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
543,0.11237182,0.11237182,0.11944788,0.12320607,0.12320607,0.12320607,0.06952062
544,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
545,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
546,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
547,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
548,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
549,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
550,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
551,0.18140548,0.18140548,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
552,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
553,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
554,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
555,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
556,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
557,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
558,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
559,0.11237182,0.11237182,0.19706637,0.06952062,0.06952062,0.06952062,0.05493781
560,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
561,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
562,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
563,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
564,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
565,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
566,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
567,0.18140548,0.18140548,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
568,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
569,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
570,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
571,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
572,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
573,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
574,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
575,0.11237182,0.11237182,0.09387434,0.05493781,0.05493781,0.05493781,0.15585662
576,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
577,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
578,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
579,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
580,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
581,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
582,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
583,0.24055302,0.24055302,0.11944788,0.12320607,0.12320607,0.06952062,0.06952062
584,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
585,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
586,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
587,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
588,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
589,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
590,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
591,0.05642998,0.05642998,0.11944788,0.12320607,0.12320607,0.12320607,0.05493781
592,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
593,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
594,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
595,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
596,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
597,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
598,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
599,0.24055302,0.24055302,0.19706637,0.05493781,0.05493781,0.15585662,0.06952062
600,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
601,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
602,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
603,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
604,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
605,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
606,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
607,0.09401211,0.09401211,0.09387434,0.15585662,0.15585662,0.15585662,0.06952062
608,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
609,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
610,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
611,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
612,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
613,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
614,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
615,0.24055302,0.24055302,0.09387434,0.12320607,0.06952062,0.05493781,0.15585662
616,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
617,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
618,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
619,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
620,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
621,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
622,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
623,0.09401211,0.09401211,0.19706637,0.05493781,0.05493781,0.15585662,0.15585662
624,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
625,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
626,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
627,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
628,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
629,0.05642998,0.05642998,0.09387434,0.12320607,0.12320607,0.12320607,0.15585662
