,unstable_A1,unstable_A2,unstable_B,unstable_X1,unstable_X2,unstable_X3,unstable_X4
314,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
315,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
316,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
317,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
318,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
319,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
320,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
321,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
322,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
323,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
324,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
325,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
326,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
327,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
328,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
329,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
330,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
331,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
332,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
333,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
334,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
335,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
336,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
337,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
338,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
339,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
340,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
341,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
342,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
343,0.18495333,0.18495333,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
344,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
345,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
346,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
347,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
348,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
349,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
350,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
351,0.13697362,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
352,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
353,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
354,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
355,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
356,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
357,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
358,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
359,0.12144525,0.12144525,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
360,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
361,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
362,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
363,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
364,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
365,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
366,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
367,0.13039161,0.13039161,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
368,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
369,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
370,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
371,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
372,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
373,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
374,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
375,0.08785469,0.08785469,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
376,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
377,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
378,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
379,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
380,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
381,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
382,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
383,0.18495333,0.18495333,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
384,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
385,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
386,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
387,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
388,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
389,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
390,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
391,0.13697362,0.13697362,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
392,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
393,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
394,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
395,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
396,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
397,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
398,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
399,0.12144525,0.12144525,0.17297927,0.14459649,0.14459649,0.14459649,0.14459649
400,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
401,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
402,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
403,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
404,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
405,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
406,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
407,0.13039161,0.13039161,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
408,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
409,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
410,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
411,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
412,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
413,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
414,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
415,0.08785469,0.08785469,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
416,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
417,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
418,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
419,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
420,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
421,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
422,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
423,0.18495333,0.18495333,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
424,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
425,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
426,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
427,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
428,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
429,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
430,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
431,0.13697362,0.13697362,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
432,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
433,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
434,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
435,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
436,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
437,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
438,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
439,0.12144525,0.12144525,0.19764668,0.14459649,0.14459649,0.14459649,0.14459649
440,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
441,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
442,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
443,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
444,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
445,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
446,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
447,0.13039161,0.13039161,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
448,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
449,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
450,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
451,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
452,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
453,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
454,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
455,0.08785469,0.08785469,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
456,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
457,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
458,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
459,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
460,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
461,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
462,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
463,0.18495333,0.18495333,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
464,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
465,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
466,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
467,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
468,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
469,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
470,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
471,0.13697362,0.13697362,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
472,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
473,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
474,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
475,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
476,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
477,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
478,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
479,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
480,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
481,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
482,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
483,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
484,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
485,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
486,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
487,0.13039161,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.1536212
488,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
489,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
490,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
491,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
492,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
493,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
494,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
495,0.08785469,0.18495333,0.17297927,0.13918129,0.13918129,0.13918129,0.13918129
496,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
497,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
498,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
499,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
500,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
501,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
502,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
503,0.18495333,0.12144525,0.19764668,0.13918129,0.13918129,0.13918129,0.13918129
504,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
505,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
506,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
507,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
508,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
509,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
510,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
511,0.13039161,0.18495333,0.19764668,0.16252232,0.16252232,0.16252232,0.16252232
512,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
513,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
514,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
515,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
516,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
517,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
518,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
519,0.18495333,0.13697362,0.13347177,0.16252232,0.16252232,0.16252232,0.16252232
520,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
521,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
522,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
523,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
524,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
525,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
526,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
527,0.13697362,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.14459649
528,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
529,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
530,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
531,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
532,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
533,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
534,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
535,0.13039161,0.13039161,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
536,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
537,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
538,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
539,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
540,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
541,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
542,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
543,0.08785469,0.08785469,0.17297927,0.1536212,0.1536212,0.1536212,0.13918129
544,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
545,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
546,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
547,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
548,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
549,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
550,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
551,0.13039161,0.13039161,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
552,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
553,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
554,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
555,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
556,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
557,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
558,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
559,0.08785469,0.08785469,0.19764668,0.13918129,0.13918129,0.13918129,0.16252232
560,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
561,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
562,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
563,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
564,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
565,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
566,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
567,0.13039161,0.13039161,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
568,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
569,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
570,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
571,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
572,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
573,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
574,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
575,0.08785469,0.08785469,0.13347177,0.16252232,0.16252232,0.16252232,0.14459649
576,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
577,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
578,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
579,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
580,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
581,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
582,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
583,0.18495333,0.18495333,0.17297927,0.1536212,0.1536212,0.13918129,0.13918129
584,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
585,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
586,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
587,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
588,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
589,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
590,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
591,0.13697362,0.13697362,0.17297927,0.1536212,0.1536212,0.1536212,0.16252232
592,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
593,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
594,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
595,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
596,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
597,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
598,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
599,0.18495333,0.18495333,0.19764668,0.16252232,0.16252232,0.14459649,0.13918129
600,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
601,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
602,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
603,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
604,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
605,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
606,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
607,0.12144525,0.12144525,0.13347177,0.14459649,0.14459649,0.14459649,0.13918129
608,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
609,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
610,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
611,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
612,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
613,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
614,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
615,0.18495333,0.18495333,0.13347177,0.1536212,0.13918129,0.16252232,0.14459649
616,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
617,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
618,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
619,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
620,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
621,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
622,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
623,0.12144525,0.12144525,0.19764668,0.16252232,0.16252232,0.14459649,0.14459649
624,0.13697362,0.13697362,0.13347177,0.1536212,0.1536212,0.1536212,0.14459649
625,0.13697362,0.13697362,0.13347177,0.1536212,0.1536212,0.1536212,0.14459649
626,0.13697362,0.13697362,0.13347177,0.1536212,0.1536212,0.1536212,0.14459649
627,0.13697362,0.13697362,0.13347177,0.1536212,0.1536212,0.1536212,0.14459649
628,0.13697362,0.13697362,0.13347177,0.1536212,0.1536212,0.1536212,0.14459649
629,0.13697362,0.13697362,0.13347177,0.1536212,0.1536212,0.1536212,0.14459649
630,0.13697362,0.13697362,0.13347177,0.1536212,0.1536212,0.1536212,0.14459649
