,MagpieData mean Number,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData mean MendeleevNumber,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData mean MeltingT,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData mean Row,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData mean CovalentRadius,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData mean Electronegativity,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData mean NpValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData mean NdValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData mean NfValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData mean NValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData mean NsUnfilled,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData mean NpUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData mean NfUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData mean NUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData mean GSvolume_pa,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData mean GSmagmom,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData mean SpaceGroupNumber,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,battery_A1,battery_A2,battery_B,battery_X1,battery_X2,battery_X3,battery_X4,stable_A1,stable_A2,stable_B,stable_X1,stable_X2,stable_X3,stable_X4,unstable_A1,unstable_A2,unstable_B,unstable_X1,unstable_X2,unstable_X3,unstable_X4,solar_A1,solar_A2,solar_B,solar_X1,solar_X2,solar_X3,solar_X4,photo_A1,photo_A2,photo_B,photo_X1,photo_X2,photo_X3,photo_X4,adsorption_A1,adsorption_A2,adsorption_B,adsorption_X1,adsorption_X2,adsorption_X3,adsorption_X4,diffusion_A1,diffusion_A2,diffusion_B,diffusion_X1,diffusion_X2,diffusion_X3,diffusion_X4,intercalation_A1,intercalation_A2,intercalation_B,intercalation_X1,intercalation_X2,intercalation_X3,intercalation_X4,Adsorption energy(ev)
MagpieData mean Number,1.0,0.7173958884623731,0.5210131255254661,0.0690905741536837,0.10441831318255879,0.8370604392979862,0.9793585595196106,0.5126389582995817,0.7926350221410651,0.09552348075912463,0.04241537942276398,-0.02116923784657429,0.9990550741967602,0.7148886032033349,0.5161228691252737,0.12732481739760154,0.15286967042333952,0.834967239063935,0.4674613406574038,0.7370010237005514,-0.3067697999353829,-0.5095116099185659,-0.6867356562033076,0.825788700220849,,,,,,-0.06274082572139607,0.9793585595177279,0.7423957316967561,0.5830365971819548,-0.24854609015221993,-0.15387866215198842,0.8315245160448577,0.9105978282915997,0.7326662155520273,0.5036750831795455,-0.04887659303265857,-0.10184602484135208,0.7365223420071093,-0.7565468736947847,-0.43532855836509377,-0.7173059519568418,-0.6484105362419221,-0.712801059747281,-0.5120561524710918,,,,,,-0.06274082572139547,,,,,,-0.06274082572139605,0.7759370697044002,,,,0.7186241511473394,0.7226420471570435,0.34571620435094114,,0.34571620435094164,0.34571620435094164,0.3457162043509411,,0.8166751192338825,,0.4552553826729946,0.4552553826729946,0.7825285674314173,0.6372511419093683,,,,,,0.023511523180016574,,,,,,-0.06274082572139641,,,,,,,,,,,,,,,,,,,0.8330188320587509,0.6845602427701583,0.5547494051476124,0.41090079045920525,0.3659772414382961,0.7431051621307656,-0.75927893952914,,-0.6639409008881333,-0.6639409008881333,-0.7035284867400651,-0.5916595334251313,,,,,,,0.5340725070450939,0.5569912291582118,,-0.5569912291582125,-0.44264148402359615,0.5219377958063617,0.5246099485828212,0.3903259808935781,0.8317620981090292,0.8380974533744987,0.8440197768759272,0.767668833740601,2.8511715728807987e-16,0.5184596185337124,0.5257477592051057,0.38852940295956373,0.8307705973589022,0.8345634268498868,0.8438422365484651,0.7652270610952681,1.0779891618378889e-16,0.5126389582995817,0.5064988475352177,0.39397034514004237,0.8194999181015628,0.8297323997791372,0.831056102985483,0.7598084136772313,1.0099928348228513e-16,-0.4037587235417262,-0.3761071245418135,-0.39407356153457984,-0.7414793003246432,-0.7554049355938058,-0.7498082262613865,-0.7002703480793518,-2.1597969516351602e-16,0.502881814854788,0.5054730675668757,0.3882392981282416,0.8179451219802131,0.8179538465447844,0.8347099566016263,0.7469252863040218,4.653983083812468e-16,0.5007376588401525,0.49277314260448757,0.38503150597673447,0.7627739811046539,0.7774449209497492,0.7717961386000153,0.7129054856434248,3.3408561091952795e-16,-0.4841288134805953,-0.4704391633649202,-0.30779613816013873,-0.7262665967152081,-0.741765096171301,-0.733197901289347,-0.6749179044180857,-1.8460491445495045e-16,0.5206080090243029,0.5258244517386581,0.38917524653038826,0.8318466594735409,0.836517617868714,0.8446208084304115,0.7665513066467561,2.099670316772891e-16,-0.4466570248292729,-0.4248538519878191,-0.306762559838599,0.8209953831063335,0.8336147292955611,0.8269455967530296,0.7589264120476059,1.3914537741182867e-16,,,-0.29273537188377396,,,,,,-0.5626197852733515,,-0.21565897730363942,,,,,,-0.3379920487437828,,-0.08321043514683753,,,,,,,,,,,,,-0.3355356965653453,,,0.20393444034712113,,0.17165958826416056,,,,,,,,,,,,,-0.013361012708513677,,,0.7174752692755032,,0.43111168743787687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3457162043509411,,,,,,,,,,,,,,,,,,,,,0.01232117505746022,0.0006023398061245545,0.0426664408060006,-0.1684961229555226,-0.16438541752908029,-0.18287632959882347,-0.18640289879688318,0.0645265181076529,0.05778147590926802,0.03109601636597466,-0.1301922044826532,-0.1265280489737421,-0.15365056713696928,-0.16584489768645852,0.048717973083654505,0.04550923382114876,-0.004543252523634904,-0.061377578137307674,-0.056575661524351555,-0.049717325794862495,-0.02435078644610046,0.018197131730685188,0.00748968412827787,-0.0358547702528569,-0.02209210500343129,-0.017723386627654717,-0.07285103651762011,-0.10241176452713208,0.01968527760327059,0.008148216472030664,-0.036379418115152704,0.15372258218958515,0.15270894864513126,0.14706499113617755,0.140202411762264,0.07661123225426857,0.07387835464156593,0.03009074631152094,-0.042476152191261315,-0.04554770193084026,-0.01083555796128961,0.001972139642144551,0.05989402833465244,0.052909864982646146,0.014126526296437198,-0.01831137932072947,-0.014692606533678638,-0.06800965600235977,-0.09936492784177882,0.012984544870218474,0.0040700660248245615,0.043511381072335716,0.18506746567015256,0.1791134370138552,0.1703285335743248,0.14222321871862506,0.19615997557696738
MagpieData minimum Number,0.7173958884623731,1.0,0.17266504926763765,-0.41503316870515794,-0.41524352054351216,0.4926844159871465,0.7692619480989612,0.7075749004864123,0.4230054069238494,-0.3029037421470324,-0.3414888028500501,-0.026094494604533627,0.704310954665006,0.9978309149700875,0.17022856703590847,-0.34560123492631845,-0.35455385011526025,0.48895893683493385,0.2342344282398762,0.41649649083360096,-0.11429978375543134,-0.23406100270138885,-0.394088858700044,0.4876818199422239,,,,,,-0.05164684073227147,0.7692619481925815,0.9075985374625704,0.32077463642499554,-0.5871514452477067,-0.38819849111877835,0.4952432845408574,0.774227282005724,0.5100037619416468,0.6875304975904011,0.24267439432246313,0.24463404778192063,0.4347738072401721,-0.51892707244924,-0.6448302389606456,-0.478987301430849,-0.3806866493780129,-0.39265751804678073,-0.33254789623679853,,,,,,-0.051646840732270896,,,,,,-0.05164684073227136,0.45473171958539654,,,,0.3644867566668545,0.4126108667259406,0.06319556302567235,,0.06319556302567236,0.06319556302567236,0.06319556302567231,,0.43469009871088693,,0.12582578108699347,0.12582578108699347,0.36163730128793564,0.3596752462898707,,,,,,-0.05924245908972783,,,,,,-0.05164684073227168,,,,,,,,,,,,,,,,,,,0.8188241111563198,0.671292198171777,0.6682053565155076,0.532609297183414,0.5096745258441815,0.4202714328317148,-0.4011714968701653,,-0.3928926818018106,-0.3928926818018106,-0.3843375198276712,-0.32425528905226525,,,,,,,0.3410133436855213,0.39694241158699123,,-0.3969424115869918,-0.3377172516775373,0.6843901246540101,0.6851148230586173,0.09369267412451329,0.4970876536597709,0.4963842858107235,0.5008855758545369,0.41366846071848457,3.3265275026341603e-16,0.6623629264294263,0.6687436794006365,0.09159253834081256,0.488828031766054,0.48838429508770564,0.49480549005889335,0.4053471695808194,5.0415523223604464e-17,0.7075749004864123,0.698380711533596,0.10351018394322563,0.5028328487382877,0.5016221245763637,0.5033654337235621,0.42203633035403765,4.67475827059806e-17,-0.6455171916154117,-0.616675847690352,-0.10236087171919563,-0.4692866472591095,-0.46472006119838166,-0.4755403052377549,-0.3974918540534736,-2.3585393125842253e-16,0.6729584994032666,0.6741183782939161,0.09128042902984586,0.4777559157772222,0.4777550598181409,0.4809410906789508,0.39546983123254886,3.9976072373669387e-16,0.6854836960586173,0.6739019150599668,0.11169275726692034,0.4874632958270921,0.4843262753203316,0.4858600157653617,0.41431012220617935,1.581206787045906e-16,-0.6852923249530449,-0.6676534811858511,-0.1143868812558937,-0.474726564965464,-0.4706896657655948,-0.4693290161116531,-0.4044572154731662,-4.3067065829708426e-17,0.6728329839465661,0.6766474466289494,0.09231120742606563,0.4922010230483391,0.49167202561779655,0.49729109433284074,0.40858162833160366,1.2109573884002272e-16,-0.6823347379547781,-0.6585389450385598,-0.11429916393227403,0.5024096360247512,0.4955888918968452,0.5030378931583518,0.4209619175439822,7.18421857869706e-17,,,-0.533293842489476,,,,,,-0.38878194369541036,,-0.21342783561884904,,,,,,-0.13872917666759843,,-0.012330346557597384,,,,,,,,,,,,,-0.11605829179464304,,,0.15775596419366944,,0.2967032960282707,,,,,,,,,,,,,0.051762625345767796,,,0.38111616219857836,,0.4743539630664064,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0631955630256724,,,,,,,,,,,,,,,,,,,,,0.023804529384239964,0.021924705325213654,0.025213030941627,-0.18388371053225253,-0.17598364033072753,-0.18698029690514223,-0.17593312397805783,0.1241716121134027,0.11256488880334009,0.006656991077090898,-0.1613194514240783,-0.15474604749122045,-0.16993244153002418,-0.16295195843745436,0.09180647726881891,0.0885364422770374,-0.028797350845576733,-0.013762181695676542,-0.006571253143864165,-0.0062477387852917544,0.0004068156291486107,0.06579105330770289,0.05921724697353467,-0.04492320688736205,-0.06321789850162662,-0.055893298933472446,-0.08830433519136047,-0.10057024689200911,0.010744025697277339,0.012124049058336459,-0.044984431383686095,0.17719726905897598,0.17481155196035242,0.1684012271885122,0.14432146218952188,0.07224831552462599,0.05942608412628687,0.04351973435402682,-0.05971799303181576,-0.0649633679493377,-0.039124441023068376,-0.015676334301007098,0.12301521534567848,0.10957604595854536,-0.012541140917426983,-0.06490393444954402,-0.05887256615676196,-0.08929989764835689,-0.10102477908220892,-0.013175695809499595,-0.015170202105016305,0.027142037160748856,0.15577122589464706,0.14524176920601026,0.14117786182743852,0.11709318493932999,0.192900960895138
MagpieData maximum Number,0.5210131255254661,0.17266504926763765,1.0,0.8244798132358765,0.6160542378196344,0.2546640332078733,0.42009542806368433,0.17877429763663227,0.2538184275147655,0.018670254612498282,0.07564462481952444,0.05477421367822157,0.5408341842921295,0.17129050396354972,0.9998154685571626,0.8639007117496446,0.6709204814377697,0.25309776587859883,-0.15975717499637368,0.19888750783308579,-0.5907421891930195,-0.6008439080842973,-0.5711817523471325,0.27021676136569056,,,,,,0.043236996340182174,0.4200954279074343,0.18142386135029484,0.8761386342023502,0.46946974367942546,0.2919097368081127,0.26445437924367704,0.3231397210596575,0.2119871958610702,0.18603511779263335,0.0189570242626236,0.015444259558947978,0.2742569237092266,-0.1435809265398157,-0.11938362130932668,-0.18887351430652907,-0.17003016133418922,-0.2630414891474704,-0.09978633583007436,,,,,,0.04323699634018231,,,,,,0.04323699634018207,0.2344405758021652,,,,0.24045118815054597,0.23514656008519147,0.9172895222484966,,0.9172895222484971,0.9172895222484971,0.9172895222484962,,0.5028044928119595,,0.9295813974290259,0.9295813974290259,0.6715698924083234,0.22417343593838338,,,,,,0.14459355646153224,,,,,,0.04323699634018214,,,,,,,,,,,,,,,,,,,0.27014780437582464,0.2069521469242045,0.19904752820932747,0.15693883041928158,0.14971567987321666,0.2845154612453053,-0.29202239478686376,,-0.2065903840832073,-0.2065903840832073,-0.15689540513287958,-0.14040727841954762,,,,,,,0.2475748107916133,0.1453052264144556,,-0.145305226414456,0.011387251211577656,0.18325638852967166,0.18740759776803248,0.9499980504170892,0.2394817051178447,0.24974815160719455,0.2360350968960668,0.2532293241695963,-9.157925735032328e-17,0.18311594485607854,0.19508981273939688,0.9520234445594802,0.24095507891212928,0.24709927090462508,0.23649222424194974,0.2612992266397122,-1.856832045646811e-16,0.17877429763663227,0.16558782173850095,0.924584267241674,0.23301575223580925,0.2499451047650625,0.23188420877061808,0.2346373265816454,-2.6934093426291917e-16,-0.132710755059012,-0.08944786457999547,-0.9293365710669137,-0.20425951719206664,-0.23302760864958635,-0.1898941514728488,-0.20711426631406632,1.2370296983954103e-16,0.16891500968496795,0.1810845601525326,0.9522469385806251,0.23999064093769842,0.24000443128020882,0.24484021281547466,0.25436340126187135,-3.16228733631261e-16,0.1788578184345211,0.15824578394808173,0.863233182971458,0.21158116963443419,0.23891313090106506,0.2092409867900614,0.19737121356061335,-2.3818673872363166e-16,-0.17186789562934432,-0.1413381300002487,-0.5938507106071762,-0.1994022767531718,-0.2298880200974234,-0.20012311321904971,-0.17117894567792627,4.755503451409848e-16,0.18328156045092622,0.19196883824756925,0.9514345044322121,0.24067113557597852,0.24822475126053106,0.236707856779549,0.25852688872747365,-2.0046831707949537e-16,-0.14994820692082797,-0.11299987656227092,-0.5907202814987053,0.2284775257750944,0.2592565763196821,0.2273735626592806,0.23540279950209453,-3.9026568769561598e-16,,,-0.07169197059987473,,,,,,-0.14466046733498852,,-0.0871280408247281,,,,,,-0.12757149958211036,,-0.04855840432217146,,,,,,,,,,,,,-0.6804838935848468,,,0.05613565256024573,,0.03293028314635391,,,,,,,,,,,,,-0.24325585853685644,,,0.22241729809014268,,0.17913773621248794,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9172895222484977,,,,,,,,,,,,,,,,,,,,,0.056901535555672775,0.031493694666813475,0.033251178957569454,-0.012827571956056117,-0.008053088130644051,-0.007462883520515885,-0.03606761283559523,-0.0041189395517395155,0.0009133678880340161,0.052064379335189016,0.0022722910186023866,0.006256384806157001,0.003925142384437156,-0.03649120248820254,-0.014489430041135173,-0.0036872545420703865,0.058473327607532995,-0.022961462331027648,-0.01927705194257124,-0.018587132940281956,0.013590037911273932,0.03445875321112521,0.023346225976903154,0.028425895014011205,0.040848249671314396,0.044238349465062915,0.029046379794494277,-0.01998476615801942,0.06484314197782358,0.03278371881747065,0.02742613633004001,0.023678494630351214,0.02192596077936939,0.014205524338486715,0.03823025952936846,-0.005861302149014339,-0.01203037690312732,-0.03767407509845921,-0.02541370376653795,-0.028054774632372544,-0.01542702548304812,-0.016051320783387536,-0.002921287737502163,0.0018199239409024293,0.06061782144516375,0.04117886967571306,0.04408472390523402,0.02968054497710105,-0.02218272551218181,0.059817581539717134,0.02588097319978668,0.030514306751646705,0.039447458585576245,0.03409803899060553,0.028330626835619696,0.015156640189618969,0.032338588950950986
MagpieData range Number,0.0690905741536837,-0.41503316870515794,0.8244798132358765,1.0,0.8076024426317507,-0.04782928722036001,-0.05392312827186569,-0.241386021182091,-0.00857834943735889,0.1912696832141957,0.26606363612981515,0.06558562968356763,0.09491643796932916,-0.41505662445813757,0.825709173887701,0.9965222150055401,0.8234138125186523,-0.04713565261336173,-0.2821368480954539,-0.05557740339790828,-0.47998883819824617,-0.42051433435698254,-0.3011767579152371,-0.03058945966926748,,,,,,0.06960928177045414,-0.05392312846997684,-0.3538563169907539,0.6249796553067046,0.7709699615086362,0.4926589281617478,-0.04025626831793915,-0.1463318019733548,-0.0971993185104795,-0.22316343454070514,-0.12191115717061661,-0.12628168626188435,0.0035390832268804334,0.16551140294097927,0.26019588218723744,0.10072936312798075,0.06165885822177009,-0.01737628124429458,0.09888494056640706,,,,,,0.069609281770454,,,,,,0.06960928177045402,-0.04470468291449761,,,,0.012694760496896516,-0.01985329406815747,0.81097429331121,,0.8109742933112107,0.8109742933112107,0.8109742933112092,,0.2146918551443026,,0.7863457124056502,0.7863457124056502,0.41254729312168453,0.0004236466950931713,,,,,,0.1675940846584434,,,,,,0.0696092817704542,,,,,,,,,,,,,,,,,,,-0.2209011277508913,-0.19451357287023763,-0.2000414530334828,-0.16103369849122653,-0.15452908170874638,0.021346591674891287,-0.03925389273656332,,0.03490154751286029,0.03490154751286029,0.07588866108954218,0.05659994171014547,,,,,,,0.03276065658036362,-0.09383603672319389,,0.09383603672319382,0.204543591572514,-0.22392588144366715,-0.22050784897513892,0.823665276803787,-0.06438264030034213,-0.05449563613009283,-0.06974818474812584,-0.0037582267686552175,2.394323516739225e-16,-0.21140053347668106,-0.20400639068667187,0.8267426623087396,-0.058276394705925286,-0.05234619544524997,-0.06583281282399928,0.008476526655761048,2.7396345826044943e-16,-0.241386021182091,-0.24828384887552493,0.7945507301648923,-0.07365583902142697,-0.05732295934202196,-0.0750070032956158,-0.025738782907185898,1.8817874571747366e-16,0.24828055164511603,0.27167165397990545,-0.7996006384953055,0.08094440643339772,0.05174831673896283,0.09780625226718137,0.037059966189726706,-1.5527897051948327e-16,-0.23060501657871113,-0.22003062758946867,0.8271284122703986,-0.0528060706063121,-0.0527928409852444,-0.0501565686953184,0.00774477924121567,3.805596991457875e-16,-0.228617028984138,-0.24100197198183657,0.7331809433339064,-0.08462440084404747,-0.05757614946555436,-0.08586486254246499,-0.05572185997390859,-6.401877427086642e-17,0.23496353004266285,0.25302937129359415,-0.4828100760844975,0.08855628257068203,0.05807794908879104,0.08478945930673586,0.07425442295230433,-1.0675590164765034e-16,-0.2172628185225005,-0.21143004535664706,0.8257857804598072,-0.06047651933282575,-0.05319548041890347,-0.06706166764676345,0.004057512993653916,2.3065781312840303e-16,0.25351110096316654,0.2739683458074428,-0.4799689586134786,-0.07760456097721742,-0.04525593020991438,-0.07898521544399235,-0.024414459357842557,3.0282010630356276e-16,,,0.2401677513230333,,,,,,0.08974323280241249,,0.04214025188121828,,,,,,-0.03813243469070747,,-0.037768362773745665,,,,,,,,,,,,,-0.5618711025507614,,,-0.038782661041922004,,-0.14004504760525183,,,,,,,,,,,,,-0.2544291034010427,,,-0.013516703437183579,,-0.10706015369505092,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8109742933112096,,,,,,,,,,,,,,,,,,,,,0.038882590010372434,0.016493888099917992,0.01622803024735146,0.09379636369610525,0.09366770518098039,0.10053066763119312,0.06776224336405934,-0.07514369346355995,-0.06382715643855304,0.04426621762792873,0.09478017066467677,0.0946836418844284,0.10125521321036268,0.0599130389972939,-0.0661282743011522,-0.05427182586593422,0.07055527081151332,-0.0133023765822871,-0.0140304971818843,-0.013579098788992276,0.012319114110846668,-0.005969456550153883,-0.012457083653945163,0.05206570845885733,0.0740506534708275,0.07297388752545203,0.07756217702385877,0.03932013341403294,0.053721612912655585,0.023316132962685393,0.05117742668252406,-0.07993209356691416,-0.08018023002639874,-0.08362857624758564,-0.047603109247316165,-0.04692208910182421,-0.045253703879473466,-0.05980173833220604,0.010835085810143455,0.011409157536020825,0.008228160718459302,-0.005819901678578304,-0.07337307372707498,-0.061272638357900054,0.0631965727037076,0.07532470226177337,0.07454363630960638,0.07871991319196016,0.03755106163193019,0.06282197227179358,0.032621310902615365,0.012591784528863007,-0.05305692943006117,-0.051948691280400174,-0.05494113367992699,-0.05327253746818952,-0.08095503291320182
