,rechargeable_A1,rechargeable_A2,rechargeable_B,rechargeable_X1,rechargeable_X2,rechargeable_X3,rechargeable_X4
124,0.57163334,0.57163334,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
125,0.57163334,0.57163334,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
126,0.57163334,0.57163334,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
127,0.57163334,0.57163334,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
128,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
129,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
130,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
131,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
132,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
133,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
134,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
135,0.51970124,0.51970124,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
136,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
137,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
138,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
139,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
140,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
141,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
142,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
143,0.2053389,0.2053389,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
144,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
145,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
146,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
147,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
148,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
149,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
150,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
151,0.3491499,0.3491499,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
152,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
153,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
154,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
155,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
156,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
157,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
158,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
159,0.47297877,0.47297877,0.26438892,0.23458146,0.23458146,0.23458146,0.23458146
160,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
161,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
162,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
163,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
164,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
165,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
166,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
167,0.57163334,0.57163334,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
168,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
169,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
170,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
171,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
172,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
173,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
174,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
175,0.51970124,0.51970124,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
176,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
177,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
178,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
179,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
180,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
181,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
182,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
183,0.2053389,0.2053389,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
184,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
185,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
186,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
187,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
188,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
189,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
190,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
191,0.3491499,0.3491499,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
192,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
193,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
194,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
195,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
196,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
197,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
198,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
199,0.47297877,0.47297877,0.36311576,0.23458146,0.23458146,0.23458146,0.23458146
200,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
201,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
202,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
203,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
204,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
205,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
206,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
207,0.57163334,0.57163334,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
208,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
209,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
210,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
211,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
212,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
213,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
214,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
215,0.51970124,0.51970124,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
216,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
217,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
218,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
219,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
220,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
221,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
222,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
223,0.2053389,0.2053389,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
224,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
225,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
226,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
227,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
228,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
229,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
230,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
231,0.3491499,0.3491499,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
232,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
233,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
234,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
235,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
236,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
237,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
238,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
239,0.47297877,0.47297877,0.44348866,0.23458146,0.23458146,0.23458146,0.23458146
240,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
241,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
242,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
243,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
244,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
245,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
246,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
247,0.57163334,0.57163334,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
248,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
249,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
250,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
251,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
252,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
253,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
254,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
255,0.51970124,0.51970124,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
256,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
257,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
258,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
259,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
260,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
261,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
262,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
263,0.2053389,0.2053389,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
264,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
265,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
266,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
267,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
268,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
269,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
270,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
271,0.3491499,0.3491499,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
272,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
273,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
274,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
275,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
276,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
277,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
278,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
279,0.47297877,0.47297877,0.26438892,0.39386368,0.39386368,0.39386368,0.39386368
280,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
281,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
282,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
283,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
284,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
285,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
286,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
287,0.57163334,0.57163334,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
288,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
289,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
290,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
291,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
292,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
293,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
294,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
295,0.51970124,0.51970124,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
296,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
297,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
298,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
299,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
300,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
301,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
302,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
303,0.2053389,0.2053389,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
304,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
305,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
306,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
307,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
308,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
309,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
310,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
311,0.3491499,0.3491499,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
312,0.47297877,0.47297877,0.36311576,0.39386368,0.39386368,0.39386368,0.39386368
