,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Adsorption energy(ev)
500,19,55,50,18,18,18,18,13,20,78,69,18,18,18,18,14,4,6,5,3,3,3,3,3,0.757,0.242,0.228,0.479,0.479,0.479,0.479,0.897,0.862,1.87,7.29,0.00321,0.00321,0.00321,0.00321,2.7,2.8,3.3,1.7,0.97,0.97,0.97,0.97,1.8,4.3407,3.8939,7.3439,12.9676,12.9676,12.9676,12.9676,5.9858,39.098,132.905,118.71,35.453,35.453,35.453,35.453,26.982,336.5,301.7,505.21,172.31,172.31,172.31,172.31,933.4,1.080513515
501,19,55,50,18,18,18,18,20,20,78,69,18,18,18,18,20,4,6,5,3,3,3,3,4,0.757,0.242,0.228,0.479,0.479,0.479,0.479,0.647,0.862,1.87,7.29,0.00321,0.00321,0.00321,0.00321,1.54,2.8,3.3,1.7,0.97,0.97,0.97,0.97,2.2,4.3407,3.8939,7.3439,12.9676,12.9676,12.9676,12.9676,6.1132,39.098,132.905,118.71,35.453,35.453,35.453,35.453,40.078,336.5,301.7,505.21,172.31,172.31,172.31,172.31,1112.15,-3.650217045
502,19,55,50,18,18,18,18,12,20,78,69,18,18,18,18,12,4,6,5,3,3,3,3,3,0.757,0.242,0.228,0.479,0.479,0.479,0.479,1.023,0.862,1.87,7.29,0.00321,0.00321,0.00321,0.00321,1.74,2.8,3.3,1.7,0.97,0.97,0.97,0.97,1.7,4.3407,3.8939,7.3439,12.9676,12.9676,12.9676,12.9676,7.6462,39.098,132.905,118.71,35.453,35.453,35.453,35.453,24.305,336.5,301.7,505.21,172.31,172.31,172.31,172.31,923.15,-1.172353361
503,19,55,50,18,18,18,18,9,20,78,69,18,18,18,18,10,4,6,5,3,3,3,3,2,0.757,0.242,0.228,0.479,0.479,0.479,0.479,0.824,0.862,1.87,7.29,0.00321,0.00321,0.00321,0.00321,0.0017,2.8,3.3,1.7,0.97,0.97,0.97,0.97,0.57,4.3407,3.8939,7.3439,12.9676,12.9676,12.9676,12.9676,17.4228,39.098,132.905,118.71,35.453,35.453,35.453,35.453,18.998,336.5,301.7,505.21,172.31,172.31,172.31,172.31,53.63,-4.425981741
504,3,19,50,35,35,35,35,3,4,20,69,45,45,45,45,4,2,4,5,4,4,4,4,2,3.582,0.757,0.228,0.474,0.474,0.474,0.474,3.582,0.534,0.862,7.29,3.12,3.12,3.12,3.12,0.534,2.1,2.8,1.7,1.1,1.1,1.1,1.1,2.1,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,5.3917,6.941,39.098,118.71,79.904,79.904,79.904,79.904,6.941,453.85,336.5,505.21,266.05,266.05,266.05,266.05,453.85,-2.681618007
505,3,19,50,35,35,35,35,30,4,20,69,45,45,45,45,35,2,4,5,4,4,4,4,4,3.582,0.757,0.228,0.474,0.474,0.474,0.474,0.388,0.534,0.862,7.29,3.12,3.12,3.12,3.12,7.13,2.1,2.8,1.7,1.1,1.1,1.1,1.1,1.5,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,9.3942,6.941,39.098,118.71,79.904,79.904,79.904,79.904,65.38,453.85,336.5,505.21,266.05,266.05,266.05,266.05,692.88,2.736257285
506,3,19,50,35,35,35,35,19,4,20,69,45,45,45,45,20,2,4,5,4,4,4,4,4,3.582,0.757,0.228,0.474,0.474,0.474,0.474,0.757,0.534,0.862,7.29,3.12,3.12,3.12,3.12,0.862,2.1,2.8,1.7,1.1,1.1,1.1,1.1,2.8,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,4.3407,6.941,39.098,118.71,79.904,79.904,79.904,79.904,39.098,453.85,336.5,505.21,266.05,266.05,266.05,266.05,336.5,-3.338405201
507,3,19,50,35,35,35,35,11,4,20,69,45,45,45,45,12,2,4,5,4,4,4,4,3,3.582,0.757,0.228,0.474,0.474,0.474,0.474,1.228,0.534,0.862,7.29,3.12,3.12,3.12,3.12,0.971,2.1,2.8,1.7,1.1,1.1,1.1,1.1,2.2,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,5.1391,6.941,39.098,118.71,79.904,79.904,79.904,79.904,22.99,453.85,336.5,505.21,266.05,266.05,266.05,266.05,371.15,-1.140728931
508,3,19,50,35,35,35,35,13,4,20,69,45,45,45,45,14,2,4,5,4,4,4,4,3,3.582,0.757,0.228,0.474,0.474,0.474,0.474,0.897,0.534,0.862,7.29,3.12,3.12,3.12,3.12,2.7,2.1,2.8,1.7,1.1,1.1,1.1,1.1,1.8,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,5.9858,6.941,39.098,118.71,79.904,79.904,79.904,79.904,26.982,453.85,336.5,505.21,266.05,266.05,266.05,266.05,933.4,1.700994509
509,3,19,50,35,35,35,35,20,4,20,69,45,45,45,45,20,2,4,5,4,4,4,4,4,3.582,0.757,0.228,0.474,0.474,0.474,0.474,0.647,0.534,0.862,7.29,3.12,3.12,3.12,3.12,1.54,2.1,2.8,1.7,1.1,1.1,1.1,1.1,2.2,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,6.1132,6.941,39.098,118.71,79.904,79.904,79.904,79.904,40.078,453.85,336.5,505.21,266.05,266.05,266.05,266.05,1112.15,-3.88500145
510,3,19,50,35,35,35,35,12,4,20,69,45,45,45,45,12,2,4,5,4,4,4,4,3,3.582,0.757,0.228,0.474,0.474,0.474,0.474,1.023,0.534,0.862,7.29,3.12,3.12,3.12,3.12,1.74,2.1,2.8,1.7,1.1,1.1,1.1,1.1,1.7,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,7.6462,6.941,39.098,118.71,79.904,79.904,79.904,79.904,24.305,453.85,336.5,505.21,266.05,266.05,266.05,266.05,923.15,0.5521624
511,3,19,50,35,35,35,35,9,4,20,69,45,45,45,45,10,2,4,5,4,4,4,4,2,3.582,0.757,0.228,0.474,0.474,0.474,0.474,0.824,0.534,0.862,7.29,3.12,3.12,3.12,3.12,0.0017,2.1,2.8,1.7,1.1,1.1,1.1,1.1,0.57,5.3917,4.3407,7.3439,11.8138,11.8138,11.8138,11.8138,17.4228,6.941,39.098,118.71,79.904,79.904,79.904,79.904,18.998,453.85,336.5,505.21,266.05,266.05,266.05,266.05,53.63,-6.480617032
512,19,37,82,35,35,35,35,3,20,48,125,45,45,45,45,4,4,5,6,4,4,4,4,2,0.757,0.363,0.129,0.474,0.474,0.474,0.474,3.582,0.862,1.53,11.3,3.12,3.12,3.12,3.12,0.534,2.8,3.0,1.8,1.1,1.1,1.1,1.1,2.1,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,5.3917,39.098,85.468,207.2,79.904,79.904,79.904,79.904,6.941,336.5,312.79,600.75,266.05,266.05,266.05,266.05,453.85,-3.33761558
513,19,37,82,35,35,35,35,30,20,48,125,45,45,45,45,35,4,5,6,4,4,4,4,4,0.757,0.363,0.129,0.474,0.474,0.474,0.474,0.388,0.862,1.53,11.3,3.12,3.12,3.12,3.12,7.13,2.8,3.0,1.8,1.1,1.1,1.1,1.1,1.5,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,9.3942,39.098,85.468,207.2,79.904,79.904,79.904,79.904,65.38,336.5,312.79,600.75,266.05,266.05,266.05,266.05,692.88,1.705432562
514,19,37,82,35,35,35,35,19,20,48,125,45,45,45,45,20,4,5,6,4,4,4,4,4,0.757,0.363,0.129,0.474,0.474,0.474,0.474,0.757,0.862,1.53,11.3,3.12,3.12,3.12,3.12,0.862,2.8,3.0,1.8,1.1,1.1,1.1,1.1,2.8,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,4.3407,39.098,85.468,207.2,79.904,79.904,79.904,79.904,39.098,336.5,312.79,600.75,266.05,266.05,266.05,266.05,336.5,-2.737731549
515,19,37,82,35,35,35,35,11,20,48,125,45,45,45,45,12,4,5,6,4,4,4,4,3,0.757,0.363,0.129,0.474,0.474,0.474,0.474,1.228,0.862,1.53,11.3,3.12,3.12,3.12,3.12,0.971,2.8,3.0,1.8,1.1,1.1,1.1,1.1,2.2,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,5.1391,39.098,85.468,207.2,79.904,79.904,79.904,79.904,22.99,336.5,312.79,600.75,266.05,266.05,266.05,266.05,371.15,-1.591148288
516,19,37,82,35,35,35,35,13,20,48,125,45,45,45,45,14,4,5,6,4,4,4,4,3,0.757,0.363,0.129,0.474,0.474,0.474,0.474,0.897,0.862,1.53,11.3,3.12,3.12,3.12,3.12,2.7,2.8,3.0,1.8,1.1,1.1,1.1,1.1,1.8,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,5.9858,39.098,85.468,207.2,79.904,79.904,79.904,79.904,26.982,336.5,312.79,600.75,266.05,266.05,266.05,266.05,933.4,1.76427147
517,19,37,82,35,35,35,35,20,20,48,125,45,45,45,45,20,4,5,6,4,4,4,4,4,0.757,0.363,0.129,0.474,0.474,0.474,0.474,0.647,0.862,1.53,11.3,3.12,3.12,3.12,3.12,1.54,2.8,3.0,1.8,1.1,1.1,1.1,1.1,2.2,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,6.1132,39.098,85.468,207.2,79.904,79.904,79.904,79.904,40.078,336.5,312.79,600.75,266.05,266.05,266.05,266.05,1112.15,-4.464413367
518,19,37,82,35,35,35,35,12,20,48,125,45,45,45,45,12,4,5,6,4,4,4,4,3,0.757,0.363,0.129,0.474,0.474,0.474,0.474,1.023,0.862,1.53,11.3,3.12,3.12,3.12,3.12,1.74,2.8,3.0,1.8,1.1,1.1,1.1,1.1,1.7,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,7.6462,39.098,85.468,207.2,79.904,79.904,79.904,79.904,24.305,336.5,312.79,600.75,266.05,266.05,266.05,266.05,923.15,-0.161745528
519,19,37,82,35,35,35,35,9,20,48,125,45,45,45,45,10,4,5,6,4,4,4,4,2,0.757,0.363,0.129,0.474,0.474,0.474,0.474,0.824,0.862,1.53,11.3,3.12,3.12,3.12,3.12,0.0017,2.8,3.0,1.8,1.1,1.1,1.1,1.1,0.57,4.3407,4.1771,7.4167,11.8138,11.8138,11.8138,11.8138,17.4228,39.098,85.468,207.2,79.904,79.904,79.904,79.904,18.998,336.5,312.79,600.75,266.05,266.05,266.05,266.05,53.63,-3.903271227
520,37,55,82,53,53,53,53,3,48,78,125,74,74,74,74,4,5,6,6,5,5,5,5,2,0.363,0.242,0.129,0.214,0.214,0.214,0.214,3.582,1.53,1.87,11.3,4.93,4.93,4.93,4.93,0.534,3.0,3.3,1.8,1.3,1.3,1.3,1.3,2.1,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,5.3917,85.468,132.905,207.2,126.904,126.904,126.904,126.904,6.941,312.79,301.7,600.75,386.65,386.65,386.65,386.65,453.85,-4.21639311
521,37,55,82,53,53,53,53,30,48,78,125,74,74,74,74,35,5,6,6,5,5,5,5,4,0.363,0.242,0.129,0.214,0.214,0.214,0.214,0.388,1.53,1.87,11.3,4.93,4.93,4.93,4.93,7.13,3.0,3.3,1.8,1.3,1.3,1.3,1.3,1.5,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,9.3942,85.468,132.905,207.2,126.904,126.904,126.904,126.904,65.38,312.79,301.7,600.75,386.65,386.65,386.65,386.65,692.88,-0.49320652
522,37,55,82,53,53,53,53,19,48,78,125,74,74,74,74,20,5,6,6,5,5,5,5,4,0.363,0.242,0.129,0.214,0.214,0.214,0.214,0.757,1.53,1.87,11.3,4.93,4.93,4.93,4.93,0.862,3.0,3.3,1.8,1.3,1.3,1.3,1.3,2.8,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,4.3407,85.468,132.905,207.2,126.904,126.904,126.904,126.904,39.098,312.79,301.7,600.75,386.65,386.65,386.65,386.65,336.5,-3.45265161
523,37,55,82,53,53,53,53,11,48,78,125,74,74,74,74,12,5,6,6,5,5,5,5,3,0.363,0.242,0.129,0.214,0.214,0.214,0.214,1.228,1.53,1.87,11.3,4.93,4.93,4.93,4.93,0.971,3.0,3.3,1.8,1.3,1.3,1.3,1.3,2.2,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,5.1391,85.468,132.905,207.2,126.904,126.904,126.904,126.904,22.99,312.79,301.7,600.75,386.65,386.65,386.65,386.65,371.15,-2.51935921
524,37,55,82,53,53,53,53,13,48,78,125,74,74,74,74,14,5,6,6,5,5,5,5,3,0.363,0.242,0.129,0.214,0.214,0.214,0.214,0.897,1.53,1.87,11.3,4.93,4.93,4.93,4.93,2.7,3.0,3.3,1.8,1.3,1.3,1.3,1.3,1.8,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,5.9858,85.468,132.905,207.2,126.904,126.904,126.904,126.904,26.982,312.79,301.7,600.75,386.65,386.65,386.65,386.65,933.4,-1.81397402
525,37,55,82,53,53,53,53,20,48,78,125,74,74,74,74,20,5,6,6,5,5,5,5,4,0.363,0.242,0.129,0.214,0.214,0.214,0.214,0.647,1.53,1.87,11.3,4.93,4.93,4.93,4.93,1.54,3.0,3.3,1.8,1.3,1.3,1.3,1.3,2.2,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,6.1132,85.468,132.905,207.2,126.904,126.904,126.904,126.904,40.078,312.79,301.7,600.75,386.65,386.65,386.65,386.65,1112.15,-6.35592353
526,37,55,82,53,53,53,53,12,48,78,125,74,74,74,74,12,5,6,6,5,5,5,5,3,0.363,0.242,0.129,0.214,0.214,0.214,0.214,1.023,1.53,1.87,11.3,4.93,4.93,4.93,4.93,1.74,3.0,3.3,1.8,1.3,1.3,1.3,1.3,1.7,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,7.6462,85.468,132.905,207.2,126.904,126.904,126.904,126.904,24.305,312.79,301.7,600.75,386.65,386.65,386.65,386.65,923.15,-1.97767141
527,37,55,82,53,53,53,53,9,48,78,125,74,74,74,74,10,5,6,6,5,5,5,5,2,0.363,0.242,0.129,0.214,0.214,0.214,0.214,0.824,1.53,1.87,11.3,4.93,4.93,4.93,4.93,0.0017,3.0,3.3,1.8,1.3,1.3,1.3,1.3,0.57,4.1771,3.8939,7.4167,10.4513,10.4513,10.4513,10.4513,17.4228,85.468,132.905,207.2,126.904,126.904,126.904,126.904,18.998,312.79,301.7,600.75,386.65,386.65,386.65,386.65,53.63,-2.93612377
528,3,3,32,9,9,9,18,3,4,4,41,10,10,10,18,4,2,2,4,2,2,2,3,2,3.582,3.582,0.32,0.824,0.824,0.824,0.479,3.582,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,0.534,2.1,2.1,1.5,0.57,0.57,0.57,0.97,2.1,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,5.3917,6.941,6.941,72.64,18.998,18.998,18.998,35.453,6.941,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,453.85,-7.267518412
529,3,3,32,9,9,9,18,30,4,4,41,10,10,10,18,35,2,2,4,2,2,2,3,4,3.582,3.582,0.32,0.824,0.824,0.824,0.479,0.388,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,7.13,2.1,2.1,1.5,0.57,0.57,0.57,0.97,1.5,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,9.3942,6.941,6.941,72.64,18.998,18.998,18.998,35.453,65.38,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,692.88,3.571823398
530,3,3,32,9,9,9,18,19,4,4,41,10,10,10,18,20,2,2,4,2,2,2,3,4,3.582,3.582,0.32,0.824,0.824,0.824,0.479,0.757,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,0.862,2.1,2.1,1.5,0.57,0.57,0.57,0.97,2.8,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,4.3407,6.941,6.941,72.64,18.998,18.998,18.998,35.453,39.098,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,336.5,-5.26959855
531,3,3,32,9,9,9,18,11,4,4,41,10,10,10,18,12,2,2,4,2,2,2,3,3,3.582,3.582,0.32,0.824,0.824,0.824,0.479,1.228,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,0.971,2.1,2.1,1.5,0.57,0.57,0.57,0.97,2.2,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,5.1391,6.941,6.941,72.64,18.998,18.998,18.998,35.453,22.99,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,371.15,-4.885398418
532,3,3,32,9,9,9,18,13,4,4,41,10,10,10,18,14,2,2,4,2,2,2,3,3,3.582,3.582,0.32,0.824,0.824,0.824,0.479,0.897,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,2.7,2.1,2.1,1.5,0.57,0.57,0.57,0.97,1.8,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,5.9858,6.941,6.941,72.64,18.998,18.998,18.998,35.453,26.982,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,933.4,2.836765167
533,3,3,32,9,9,9,18,20,4,4,41,10,10,10,18,20,2,2,4,2,2,2,3,4,3.582,3.582,0.32,0.824,0.824,0.824,0.479,0.647,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,1.54,2.1,2.1,1.5,0.57,0.57,0.57,0.97,2.2,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,6.1132,6.941,6.941,72.64,18.998,18.998,18.998,35.453,40.078,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,1112.15,-4.163086614
534,3,3,32,9,9,9,18,12,4,4,41,10,10,10,18,12,2,2,4,2,2,2,3,3,3.582,3.582,0.32,0.824,0.824,0.824,0.479,1.023,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,1.74,2.1,2.1,1.5,0.57,0.57,0.57,0.97,1.7,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,7.6462,6.941,6.941,72.64,18.998,18.998,18.998,35.453,24.305,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,923.15,-1.308253974
535,3,3,32,9,9,9,18,9,4,4,41,10,10,10,18,10,2,2,4,2,2,2,3,2,3.582,3.582,0.32,0.824,0.824,0.824,0.479,0.824,0.534,0.534,5.32,0.0017,0.0017,0.0017,0.00321,0.0017,2.1,2.1,1.5,0.57,0.57,0.57,0.97,0.57,5.3917,5.3917,7.8994,17.4228,17.4228,17.4228,12.9676,17.4228,6.941,6.941,72.64,18.998,18.998,18.998,35.453,18.998,453.85,453.85,1211.45,53.63,53.63,53.63,172.31,53.63,-12.59620188
536,11,11,32,9,9,9,18,3,12,12,41,10,10,10,18,4,3,3,4,2,2,2,3,2,1.228,1.228,0.32,0.824,0.824,0.824,0.479,3.582,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,0.534,2.2,2.2,1.5,0.57,0.57,0.57,0.97,2.1,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,5.3917,22.99,22.99,72.64,18.998,18.998,18.998,35.453,6.941,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,453.85,-1.119221305
537,11,11,32,9,9,9,18,30,12,12,41,10,10,10,18,35,3,3,4,2,2,2,3,4,1.228,1.228,0.32,0.824,0.824,0.824,0.479,0.388,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,7.13,2.2,2.2,1.5,0.57,0.57,0.57,0.97,1.5,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,9.3942,22.99,22.99,72.64,18.998,18.998,18.998,35.453,65.38,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,692.88,5.455622857
538,11,11,32,9,9,9,18,19,12,12,41,10,10,10,18,20,3,3,4,2,2,2,3,4,1.228,1.228,0.32,0.824,0.824,0.824,0.479,0.757,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,0.862,2.2,2.2,1.5,0.57,0.57,0.57,0.97,2.8,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,4.3407,22.99,22.99,72.64,18.998,18.998,18.998,35.453,39.098,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,336.5,-0.520410637
539,11,11,32,9,9,9,18,11,12,12,41,10,10,10,18,12,3,3,4,2,2,2,3,3,1.228,1.228,0.32,0.824,0.824,0.824,0.479,1.228,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,0.971,2.2,2.2,1.5,0.57,0.57,0.57,0.97,2.2,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,5.1391,22.99,22.99,72.64,18.998,18.998,18.998,35.453,22.99,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,371.15,0.51981719
540,11,11,32,9,9,9,18,13,12,12,41,10,10,10,18,14,3,3,4,2,2,2,3,3,1.228,1.228,0.32,0.824,0.824,0.824,0.479,0.897,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,2.7,2.2,2.2,1.5,0.57,0.57,0.57,0.97,1.8,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,5.9858,22.99,22.99,72.64,18.998,18.998,18.998,35.453,26.982,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,933.4,6.230326825
541,11,11,32,9,9,9,18,20,12,12,41,10,10,10,18,20,3,3,4,2,2,2,3,4,1.228,1.228,0.32,0.824,0.824,0.824,0.479,0.647,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,1.54,2.2,2.2,1.5,0.57,0.57,0.57,0.97,2.2,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,6.1132,22.99,22.99,72.64,18.998,18.998,18.998,35.453,40.078,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,1112.15,-0.628306191
542,11,11,32,9,9,9,18,12,12,12,41,10,10,10,18,12,3,3,4,2,2,2,3,3,1.228,1.228,0.32,0.824,0.824,0.824,0.479,1.023,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,1.74,2.2,2.2,1.5,0.57,0.57,0.57,0.97,1.7,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,7.6462,22.99,22.99,72.64,18.998,18.998,18.998,35.453,24.305,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,923.15,2.018662629
543,11,11,32,9,9,9,18,9,12,12,41,10,10,10,18,10,3,3,4,2,2,2,3,2,1.228,1.228,0.32,0.824,0.824,0.824,0.479,0.824,0.971,0.971,5.32,0.0017,0.0017,0.0017,0.00321,0.0017,2.2,2.2,1.5,0.57,0.57,0.57,0.97,0.57,5.1391,5.1391,7.8994,17.4228,17.4228,17.4228,12.9676,17.4228,22.99,22.99,72.64,18.998,18.998,18.998,35.453,18.998,371.15,371.15,1211.45,53.63,53.63,53.63,172.31,53.63,-6.109491478
544,3,3,50,18,18,18,35,3,4,4,69,18,18,18,45,4,2,2,5,3,3,3,4,2,3.582,3.582,0.228,0.479,0.479,0.479,0.474,3.582,0.534,0.534,7.29,0.00321,0.00321,0.00321,3.12,0.534,2.1,2.1,1.7,0.97,0.97,0.97,1.1,2.1,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,11.8138,5.3917,6.941,6.941,118.71,35.453,35.453,35.453,79.904,6.941,453.85,453.85,505.21,172.31,172.31,172.31,266.05,453.85,-4.136070347
545,3,3,50,18,18,18,35,30,4,4,69,18,18,18,45,35,2,2,5,3,3,3,4,4,3.582,3.582,0.228,0.479,0.479,0.479,0.474,0.388,0.534,0.534,7.29,0.00321,0.00321,0.00321,3.12,7.13,2.1,2.1,1.7,0.97,0.97,0.97,1.1,1.5,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,11.8138,9.3942,6.941,6.941,118.71,35.453,35.453,35.453,79.904,65.38,453.85,453.85,505.21,172.31,172.31,172.31,266.05,692.88,3.788295999
546,3,3,50,18,18,18,35,19,4,4,69,18,18,18,45,20,2,2,5,3,3,3,4,4,3.582,3.582,0.228,0.479,0.479,0.479,0.474,0.757,0.534,0.534,7.29,0.00321,0.00321,0.00321,3.12,0.862,2.1,2.1,1.7,0.97,0.97,0.97,1.1,2.8,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,11.8138,4.3407,6.941,6.941,118.71,35.453,35.453,35.453,79.904,39.098,453.85,453.85,505.21,172.31,172.31,172.31,266.05,336.5,-3.777993499
547,3,3,50,18,18,18,35,11,4,4,69,18,18,18,45,12,2,2,5,3,3,3,4,3,3.582,3.582,0.228,0.479,0.479,0.479,0.474,1.228,0.534,0.534,7.29,0.00321,0.00321,0.00321,3.12,0.971,2.1,2.1,1.7,0.97,0.97,0.97,1.1,2.2,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,11.8138,5.1391,6.941,6.941,118.71,35.453,35.453,35.453,79.904,22.99,453.85,453.85,505.21,172.31,172.31,172.31,266.05,371.15,-2.630907286
548,3,3,50,18,18,18,35,13,4,4,69,18,18,18,45,14,2,2,5,3,3,3,4,3,3.582,3.582,0.228,0.479,0.479,0.479,0.474,0.897,0.534,0.534,7.29,0.00321,0.00321,0.00321,3.12,2.7,2.1,2.1,1.7,0.97,0.97,0.97,1.1,1.8,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,11.8138,5.9858,6.941,6.941,118.71,35.453,35.453,35.453,79.904,26.982,453.85,453.85,505.21,172.31,172.31,172.31,266.05,933.4,3.509939084
549,3,3,50,18,18,18,35,20,4,4,69,18,18,18,45,20,2,2,5,3,3,3,4,4,3.582,3.582,0.228,0.479,0.479,0.479,0.474,0.647,0.534,0.534,7.29,0.00321,0.00321,0.00321,3.12,1.54,2.1,2.1,1.7,0.97,0.97,0.97,1.1,2.2,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,11.8138,6.1132,6.941,6.941,118.71,35.453,35.453,35.453,79.904,40.078,453.85,453.85,505.21,172.31,172.31,172.31,266.05,1112.15,-3.616258045
550,3,3,50,18,18,18,35,12,4,4,69,18,18,18,45,12,2,2,5,3,3,3,4,3,3.582,3.582,0.228,0.479,0.479,0.479,0.474,1.023,0.534,0.534,7.29,0.00321,0.00321,0.00321,3.12,1.74,2.1,2.1,1.7,0.97,0.97,0.97,1.1,1.7,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,11.8138,7.6462,6.941,6.941,118.71,35.453,35.453,35.453,79.904,24.305,453.85,453.85,505.21,172.31,172.31,172.31,266.05,923.15,0.495336912
